;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
41;41;It;1212;502;1232;526;[];0.0;0;;;514.0;0.0;3;705.3462453276304;;;0.0
42;42;1s;34;597;79;636;[];0.0;0;;;616.5;102.5;4;448.5576433389421;;;0.0
43;43;i;91;601;99;625;[];0.0;0;;;613.0;3.5;4;430.73439690577953;;;0.0
44;44;Oe;137;597;167;636;[];0.0;0;;;616.5;3.5;4;365.38769026581286;;;0.0
45;45;ee;186;597;212;636;[];0.0;0;;;616.5;0.0;4;323.84563637292626;;;0.0
46;46;Os;221;597;242;636;[2951];0.194;1;14.6913;16.2571;616.5;0.0;4;296.7117864153455;0.194;15.47;0.194
47;47;Oe;247;597;264;636;[2952];0.2268;1;14.4776;16.3096;616.5;0.0;4;277.18934935849467;0.2268;15.39;0.2268
48;48;Oe;286;601;384;625;[];0.0;0;;;613.0;3.5;4;183.94307999428955;;;0.0
49;49;9;416;601;429;625;[];0.0;0;;;613.0;0.0;4;157.26693447061783;;;0.0
50;50;9;462;601;463;625;[];0.0;0;;;613.0;0.0;4;143.32374219851226;;;0.0
51;51;ee;478;601;519;625;[2953];0.3074;1;12.9236;16.0513;613.0;0.0;4;136.19616000000002;0.3074;14.49;0.3074
52;52;IL;96;700;116;724;[];0.0;0;;;712.0;99.0;5;456.8318766874588;;;0.0
53;53;JE;141;700;161;724;[];0.0;0;;;712.0;0.0;5;418.89520832516763;;;0.0
54;54;J;186;700;191;724;[];0.0;0;;;712.0;0.0;5;394.4300743576554;;;0.0
55;55;(plf€plf(pllpllpltpllplfe);216;700;566;724;[2954, 2955];0.7921;2;11.8389;14.5587;712.0;0.0;5;235.19616000000002;0.3961;13.2;0.2261
56;56;(rifn}{b];591;700;941;724;[2956, 2957, 2960];1.1322;3;13.1806;14.2559;712.0;0.0;5;249.53341170629957;0.3774;13.72;0.4852
57;57;fa};725;696;762;735;[];0.0;0;;;715.5;3.5;5;317.33124755968424;;;0.0
58;58;{k}[b}{[n]}[r];771;700;941;724;[];0.0;0;;;712.0;3.5;5;353.09807640057403;;;0.0
59;59;__;969;696;1015;735;[];0.0;0;;;715.5;3.5;5;516.0514926611352;;;0.0
60;60;Your;1036;701;1093;719;[2959, 2961];0.469;2;14.0148;14.7431;710.0;5.5;5;578.7555510556989;0.2345;14.38;0.2264
61;61;move!;1111;701;1180;719;[2958];0.3558;1;14.3707;14.4256;710.0;0.0;5;647.9488466520993;0.3558;14.4;0.3558
