;x;y;duration;pupil_r;pupil_l;word;word_number
3318;377.7792;412.01664;0.35583;16.2982;14.1813;over;48.0
3319;392.87039999999996;432.56832;0.35583;15.6444;13.8583;over;48.0
3320;537.216;414.3104;0.3075;15.8524;14.794;range;50.0
3321;668.4032000000001;407.43936;0.30725;15.1623;14.6489;to;53.0
3322;793.1776000000001;411.25888;0.27478;14.3534;14.0815;~**python;55.0
3323;907.584;391.40352;0.29126;14.0859;14.0063;~**python;55.0
3324;965.0176;389.51936;0.22644;10.4117;14.5135;for;56.0
3325;1064.256;396.73856;0.4043;13.5953;13.4693;range(10):;59.0
3326;1151.7824;398.70464;0.37183;14.346;13.9841;range(10):;59.0
3327;1161.6;394.17856;0.35571;12.1624;10.6876;range(10):;59.0
3328;124.09599999999999;532.1728;0.61499;14.1763;13.2766;print(i);60.0
3329;269.376;509.12256;0.2749;14.3837;13.2178;If;62.0
3330;418.85440000000006;501.38112;0.25879;15.3664;12.7583;index;64.0
3331;543.1296;502.91712;0.35583;14.7867;12.271;loop;67.0
3332;671.4112;509.04064;0.37183;15.1537;14.4656;not;69.0
3333;802.048;503.94112;0.29126;13.5899;13.0523;required;70.0
3334;928.0512;512.08192;0.35559;13.4867;13.1432;can;72.0
3335;1081.7152;503.1424;0.32336;14.4761;14.0914;ignored;74.0
3336;1143.9360000000001;504.59648;0.35596;11.0643;8.0475;with;75.0
3337;138.9056;624.03584;0.50134;15.4426;14.1431;underscore:;77.0
3338;291.456;608.72704;0.30725;13.9894;14.8548;~~*python;78.0
3339;433.5488;595.968;0.29102;16.0399;13.8426;for;79.0
3340;513.3184;595.87584;0.53394;15.8752;13.6552;range(10):;82.0
3341;603.6224;607.40608;0.4043;15.0267;13.4846;range(10):;82.0
3342;715.0592;612.82304;0.43665;14.105;14.1616;pass;83.0
3343;825.408;600.66816;0.32336;14.9274;14.9034;It;85.0
3344;890.6752;605.60384;0.64697;14.3665;14.0586;important;87.0
3345;1054.5664;603.52512;0.22644;15.273;14.0193;to;88.0
3346;1129.7024000000001;611.45088;0.22644;13.9778;13.461;note;89.0
3347;1054.4768000000001;591.7696;0.14551;9.3678;6.7887;to;88.0
3348;142.1312;730.09152;0.25903;12.9374;12.7101;Python,;92.0
3349;308.8768;703.26272;0.35535;14.2917;12.1062;statements;94.0
3350;427.82719999999995;703.34464;0.29126;13.7295;11.2301;statements;94.0
3351;531.0848;713.13408;0.51782;13.359;11.8486;the;96.0
3352;617.5616;698.76736;0.33984;13.804;12.739;body;98.0
3353;758.1952;707.57376;0.40454;12.3541;12.2164;denoted;100.0
3354;914.2272;702.57664;0.25818;12.765;12.1309;indentation,;102.0
3355;992.6912;705.21856;1.32605;14.5065;13.9971;indentation,;102.0
3356;1046.0544;708.68992;0.55017;16.0032;15.0415;indentation,;102.0
3357;1162.048;703.63136;0.32336;16.8376;15.9641;and;103.0
3358;923.456;718.19264;0.19385;15.8877;15.315;indentation,;102.0
3359;116.928;827.1872;0.38831;13.2177;6.074;executed;105.0
3360;301.2736;816.92672;0.27515;14.5337;12.8085;for;107.0
3361;390.6816;809.8304;0.33972;14.6665;13.0159;item;109.0
3362;533.5808;793.05728;0.24255;13.8061;10.9801;the;111.0
3363;657.3568;803.05152;0.30701;13.3265;12.7831;sequence.;112.0
3364;774.1696000000001;800.47104;0.46887;14.4795;14.7211;Also,;113.0
3365;854.8480000000001;798.67904;0.48535;14.101;13.6069;the;114.0
3366;909.76;799.21152;0.3396;13.9592;14.6491;loop;115.0
3367;1061.44;795.83232;0.32324;14.2053;13.0759;continues;116.0
3368;1136.5376;792.99584;0.2428;13.1614;12.0978;until;117.0
3369;407.8976;912.0768;0.27502;13.8833;11.8879;processed;120.0
3370;549.7984;892.30336;0.3075;12.652;11.473;all;121.0
3371;731.2768;895.62112;0.25879;11.9253;11.7962;in;124.0
3372;858.4064;882.50368;0.33948;12.6031;13.0955;sequence.;126.0
3373;854.7072000000001;835.11296;0.22632;8.3024;11.5001;the;114.0
