;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
37;37;perspective,;543;502;715;526;[3573];0.2752;1;13.6037;15.9349;514.0;2.5;4;308.4158167129565;0.2752;14.77;0.2752
38;38;it's;739;502;794;521;[3574];0.2104;1;14.975;15.903;511.5;2.5;4;284.9000652838114;0.2104;15.44;0.2104
39;39;estimated;813;502;944;521;[3575, 3585];0.7922;2;15.1566;15.7314;511.5;0.0;4;277.1056;0.3961;15.44;0.4526
40;40;that;963;502;1019;521;[];0.0;0;;;511.5;0.0;4;295.5643997485489;;;0.0
41;41;the;1038;502;1079;521;[3576];0.4041;1;15.2509;16.1011;511.5;0.0;4;329.2498662091148;0.4041;15.68;0.4041
42;42;number;1098;502;1184;521;[3577];0.3076;1;8.304;12.269;511.5;0.0;4;365.16188519438884;0.3076;10.29;0.3076
43;43;of;1203;503;1229;521;[];0.0;0;;;512.0;0.5;4;440.80520232719584;;;0.0
44;44;atoms;221;603;292;620;[];0.0;0;;;611.5;99.5;5;595.4464550223806;;;0.0
45;45;in;312;601;337;620;[3578];0.3232;1;14.2998;14.1807;610.5;1.0;5;552.6705861530176;0.3232;14.24;0.3232
46;46;the;356;601;397;620;[3579];0.647;1;12.3769;15.0907;610.5;0.0;5;496.2484305251956;0.647;13.73;0.647
47;47;observable;416;601;562;620;[];0.0;0;;;610.5;0.0;5;347.3273050002259;;;0.0
48;48;universe;581;601;697;620;[3580];0.2754;1;13.1789;14.5652;610.5;0.0;5;241.55981619201478;0.2754;13.87;0.2754
49;49;is;717;601;742;620;[];0.0;0;;;610.5;0.0;5;213.75088490745478;;;0.0
50;50;around;761;601;847;620;[3581, 3586];0.5498;2;14.9363;15.3909;610.5;0.0;5;178.59301441747377;0.2749;15.16;0.3555
51;51;1080,;866;602;948;624;[3582, 3583, 3584];1.4888;3;14.2434;14.8393;613.0;2.5;5;174.202661284838;0.4963;14.54;0.5339
52;52;while;969;601;1042;620;[];0.0;0;;;610.5;2.5;5;208.71554421920763;;;0.0
53;53;43;55;701;82;719;[];0.0;0;;;710.0;99.5;6;782.1959626581563;;;0.0
54;54;,252,003,274,489,856,000;90;701;442;723;[3587, 3588];0.7278;2;14.0229;16.2617;712.0;2.0;6;424.87650817469296;0.3639;15.14;0.4209
55;55;is;462;700;487;719;[];0.0;0;;;709.5;2.5;6;381.4776376129011;;;0.0
56;56;approximately;506;700;698;724;[3589];0.2752;1;13.9936;15.0917;712.0;2.5;6;178.31379306918456;0.2752;14.54;0.2752
57;57;4.3;715;701;757;719;[3590];0.9058;1;14.3992;15.2359;710.0;2.0;6;130.0190909009903;0.9058;14.82;0.9058
58;58;*;777;701;786;710;[3595];0.1943;1;6.8271;15.3851;705.5;4.5;6;115.17855702655761;0.1943;11.11;0.1943
59;59;1019,;806;701;888;723;[3591, 3592, 3593];1.5205;3;14.5975;15.1121;712.0;6.5;6;75.10559999999998;0.5068;14.85;0.6633
60;60;making;910;700;998;724;[];0.0;0;;;712.0;0.0;6;89.29229753298996;;;0.0
61;61;the;1016;700;1057;719;[];0.0;0;;;709.5;2.5;6;174.74502338756324;;;0.0
62;62;number;1076;700;1162;719;[3594];0.3398;1;16.0296;16.7926;709.5;0.0;6;229.8555006927614;0.3398;16.41;0.3398
63;63;of;1181;701;1207;719;[];0.0;0;;;710.0;0.5;6;330.4233272617417;;;0.0
64;64;possible;267;799;383;823;[3596];0.3074;1;13.4267;15.3098;811.0;101.0;7;477.1864381965606;0.3074;14.37;0.3074
65;65;states;402;801;487;818;[];0.0;0;;;809.5;1.5;7;373.19682420770937;;;0.0
66;66;of;506;800;533;818;[3597];0.2427;1;11.4502;14.4461;809.0;0.5;7;327.1910842286506;0.2427;12.95;0.2427
67;67;a;552;804;563;818;[];0.0;0;;;811.0;2.0;7;297.24404922339477;;;0.0
68;68;Rubik's;581;799;682;818;[3598];0.4526;1;12.7368;13.6291;808.5;2.5;7;178.18784469968756;0.4526;13.18;0.4526
69;69;Cube;701;799;758;818;[3599];0.3071;1;13.0721;13.4173;808.5;0.0;7;102.18951413290887;0.3071;13.24;0.3071
70;70;incredibly;777;799;923;823;[3600, 3602];0.9216;2;13.2788;10.0763;811.0;2.5;7;0.8944000000000187;0.4608;11.68;0.7117
71;71;vast.;940;801;1009;818;[3601];0.3718;1;13.7512;14.4185;809.5;1.5;7;79.86686420988379;0.3718;14.08;0.3718
