;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
30;30;cried;184;354;255;373;[2716];0.2749;1;13.5754;14.9138;363.5;0.0;3;608.7786042630656;0.2749;14.24;0.2749
31;31;And;272;354;315;373;[2717];0.6796;1;8.4916;13.2704;363.5;0.0;3;572.0801036642389;0.6796;10.88;0.6796
32;32;his;334;354;374;373;[];0.0;0;;;363.5;0.0;3;540.0769976665238;;;0.0
33;33;friends;394;354;494;373;[];0.0;0;;;363.5;0.0;3;490.6849044024957;;;0.0
34;34;all;514;354;554;373;[];0.0;0;;;363.5;0.0;3;475.5164891026244;;;0.0
35;35;replied;576;354;675;378;[2718, 2719];0.7607;2;14.4967;14.722;366.0;2.5;3;461.50591999999995;0.3804;14.61;0.3237
36;36;"""Don't";695;355;779;373;[];0.0;0;;;364.0;2.0;3;469.05856031895036;;;0.0
37;37;worry,;797;359;881;378;[2720];0.3234;1;13.4623;13.4562;368.5;4.5;3;485.54001792693293;0.3234;13.46;0.3234
38;38;it's;904;354;959;373;[2721];0.2587;1;14.6008;14.9919;363.5;5.0;3;533.0329177531969;0.2587;14.8;0.2587
39;39;just;979;354;1034;378;[2722, 2724];0.5176;2;12.0655;13.6834;366.0;2.5;3;569.0249135217952;0.2588;12.87;0.3558
40;40;a;1054;359;1065;373;[];0.0;0;;;366.0;0.0;3;619.665015478917;;;0.0
41;41;strange;1084;355;1185;378;[2723];0.3235;1;13.8167;14.5215;366.5;0.5;3;636.1735613875245;0.3235;14.17;0.3235
42;42;"thrill!""";56;453;170;472;[2725];0.5502;1;13.7855;14.7588;462.5;96.0;4;601.4661427283221;0.5502;14.27;0.5502
43;43;There;190;453;262;472;[2726];0.4044;1;13.377;15.354;462.5;0.0;4;531.6177010300601;0.4044;14.37;0.4044
44;44;once;281;458;337;472;[2729];0.4691;1;13.3864;15.0682;465.0;2.5;4;480.2319231876264;0.4691;14.23;0.4691
45;45;was;354;458;397;472;[2727, 2728, 2730];1.0183;3;13.5904;15.447;465.0;0.0;4;443.98981525310506;0.3394;14.52;0.3066
46;46;a;416;458;427;472;[];0.0;0;;;465.0;0.0;4;427.8774170816758;;;0.0
47;47;mushroom;445;453;563;472;[2731];0.3074;1;12.9585;15.2408;462.5;2.5;4;376.79092033711;0.3074;14.1;0.3074
48;48;so;582;458;607;472;[];0.0;0;;;465.0;2.5;4;369.5833492576287;;;0.0
49;49;bright;626;453;712;477;[2732];0.4529;1;12.8888;13.8525;465.0;0.0;4;362.50591999999995;0.4529;13.37;0.4529
50;50;That;730;453;787;472;[];0.0;0;;;462.5;2.5;4;376.95434318825187;;;0.0
51;51;it;807;453;832;472;[2733];0.5337;1;12.3631;12.6166;462.5;0.0;4;401.17249662518793;0.5337;12.49;0.5337
52;52;shone;852;453;922;472;[2734];0.5499;1;13.4743;13.4326;462.5;0.0;4;421.2393192099788;0.5499;13.45;0.5499
53;53;in;942;453;967;472;[];0.0;0;;;462.5;0.0;4;471.8039296662189;;;0.0
54;54;the;986;453;1027;472;[2735];0.3881;1;13.2367;12.6248;462.5;0.0;4;500.5710763203228;0.3881;12.93;0.3881
55;55;dark;1045;453;1102;472;[];0.0;0;;;462.5;0.0;4;542.3623519829583;;;0.0
56;56;of;1121;454;1147;472;[2736];0.5176;1;7.645;8.9005;463.0;0.5;4;600.4673000659457;0.5176;8.27;0.5176
57;57;the;1166;453;1207;472;[];0.0;0;;;462.5;0.5;4;636.650744481216;;;0.0
58;58;night;64;552;134;576;[2737];0.4043;1;9.4352;14.2149;564.0;101.5;5;575.9459487560324;0.4043;11.83;0.4043
59;59;But;154;553;194;571;[2738];0.2103;1;13.4167;15.125;562.0;2.0;5;525.8498370147948;0.2103;14.27;0.2103
60;60;when;212;552;269;571;[2739];0.5664;1;11.4695;13.4551;561.5;0.5;5;462.9507220952208;0.5664;12.46;0.5664
61;61;someone;289;557;390;571;[2740];0.2587;1;11.854;13.9658;564.0;2.5;5;371.07764778882375;0.2587;12.91;0.2587
62;62;bit;409;552;449;571;[2741];0.3071;1;11.9838;13.5896;561.5;2.5;5;333.1007941877148;0.3071;12.79;0.3071
63;63;They;467;552;525;576;[2742];0.8247;1;13.2197;15.0721;564.0;2.5;5;290.01402981319086;0.8247;14.15;0.8247
64;64;all;544;552;584;571;[];0.0;0;;;561.5;2.5;5;275.600644209128;;;0.0
65;65;threw;604;552;676;571;[2743];0.3397;1;11.8003;13.5647;561.5;0.0;5;268.50591999999995;0.3397;12.68;0.3397
66;66;a;694;557;705;571;[2744];0.291;1;12.4693;12.6723;564.0;2.5;5;272.73952975043125;0.291;12.57;0.291
67;67;fit;724;552;764;571;[2745];0.3882;1;13.3182;13.4326;561.5;2.5;5;279.5692742210531;0.3882;13.38;0.3882
68;68;Cause;783;553;855;571;[];0.0;0;;;562.0;0.5;5;301.3776658753704;;;0.0
69;69;the;874;552;915;571;[2746];0.3882;1;13.9339;13.8349;561.5;0.5;5;352.16419336509273;0.3882;13.88;0.3882
70;70;light;933;552;1004;576;[2747];0.3073;1;14.4252;13.8662;564.0;2.5;5;389.52416906847566;0.3073;14.15;0.3073
71;71;was;1022;557;1064;571;[];0.0;0;;;564.0;0.0;5;461.92291985620983;;;0.0
72;72;the;1084;552;1125;571;[2748];0.2914;1;13.7055;14.3516;561.5;2.5;5;513.6385062361334;0.2914;14.03;0.2914
73;73;only;1143;552;1200;576;[2749];0.1134;1;9.0073;10.3899;564.0;2.5;5;562.417971164228;0.1134;9.7;0.1134
74;74;thing;49;651;120;675;[2750];0.4694;1;13.4439;13.6176;663.0;99.0;6;551.2497050597726;0.4694;13.53;0.4694
75;75;right!;141;651;220;675;[2751];0.5498;1;12.5779;13.3176;663.0;0.0;6;456.78222089797487;0.5498;12.95;0.5498
76;76;There;242;651;315;670;[2752];0.3397;1;12.338;14.4135;660.5;2.5;6;371.994796372861;0.3397;13.38;0.3397
77;77;was;332;656;374;670;[];0.0;0;;;663.0;2.5;6;320.60512617312645;;;0.0
78;78;a;394;656;405;670;[];0.0;0;;;663.0;0.0;6;294.7482188724579;;;0.0
79;79;young;423;654;495;675;[2753];0.3723;1;12.1181;14.7042;664.5;1.5;6;223.389429759974;0.3723;13.41;0.3723
80;80;girl;513;651;569;675;[2754];0.3878;1;11.7736;12.4666;663.0;1.5;6;181.69045029523807;0.3878;12.12;0.3878
81;81;from;589;652;646;670;[];0.0;0;;;661.0;2.0;6;169.5059707753281;;;0.0
82;82;the;664;651;705;670;[2755];0.3401;1;12.2927;11.5725;660.5;0.5;6;170.44515519218018;0.3401;11.93;0.3401
83;83;city;724;651;780;675;[];0.0;0;;;663.0;2.5;6;182.00480138855235;;;0.0
84;84;Whose;797;651;870;670;[2756];0.6143;1;12.8371;13.2816;660.5;2.5;6;226.92212701384238;0.6143;13.06;0.6143
85;85;love;888;651;945;670;[2757];0.4204;1;12.7014;12.7182;660.5;0.0;6;295.35194823885354;0.4204;12.71;0.4204
86;86;for;964;652;1005;670;[2758];0.3073;1;12.2786;13.1628;661.0;0.5;6;360.2399629809087;0.3073;12.72;0.3073
87;87;mushrooms;1022;651;1154;670;[2759, 2760, 2761];0.6472;3;11.7802;12.8677;660.5;0.5;6;412.32221832989603;0.2157;12.32;0.2589
88;88;was;1172;656;1214;670;[];0.0;0;;;663.0;2.5;6;552.5126711021987;;;0.0
89;89;pretty;33;751;119;774;[];0.0;0;;;762.5;99.5;7;531.1857750057754;;;0.0
90;90;She;138;750;179;769;[2762, 2763, 2764];1.003;3;12.4945;12.412;759.5;3.0;7;472.422102328507;0.3343;12.45;0.2753
91;91;cooked;198;750;284;769;[2765];0.3398;1;12.6431;12.8689;759.5;0.0;7;368.9310108522816;0.3398;12.76;0.3398
92;92;them;303;750;360;769;[];0.0;0;;;759.5;0.0;7;294.6899190140144;;;0.0
93;93;with;376;750;434;769;[2766];0.275;1;11.4876;12.4282;759.5;0.0;7;223.5413401777988;0.275;11.96;0.275
94;94;care;453;755;509;769;[2767];0.3237;1;11.5829;13.0947;762.0;2.5;7;154.19484676371766;0.3237;12.34;0.3237
95;95;And;527;750;569;769;[];0.0;0;;;759.5;2.5;7;104.50027161919905;;;0.0
96;96;took;588;750;644;769;[2768];0.3879;1;10.9718;11.9971;759.5;0.0;7;70.5381228023995;0.3879;11.48;0.3879
97;97;them;663;750;720;769;[];0.0;0;;;759.5;0.0;7;72.49580104038023;;;0.0
98;98;to;738;751;764;769;[2769];0.5016;1;11.5643;12.324;760.0;0.5;7;115.8057043866424;0.5016;11.94;0.5016
99;99;share;784;750;854;769;[2770];0.3235;1;13.3004;13.3536;759.5;0.5;7;154.85118910904887;0.3235;13.33;0.3235
100;100;But;873;751;914;769;[];0.0;0;;;760.0;0.5;7;237.57217254654728;;;0.0
101;101;her;933;750;974;769;[];0.0;0;;;759.5;0.5;7;295.40614951027413;;;0.0
102;102;friends;994;750;1094;769;[2771];0.5178;1;12.974;13.9412;759.5;0.0;7;354.9419484485969;0.5178;13.46;0.5178
103;103;were;1111;755;1169;769;[2772];0.4851;1;12.1418;14.1303;762.0;2.5;7;470.1851613656969;0.4851;13.14;0.4851
104;104;all;1188;750;1228;769;[];0.0;0;;;759.5;2.5;7;546.4365298627888;;;0.0
105;105;sick;499;849;555;868;[2773];0.5013;1;11.0811;13.5012;858.5;99.0;8;91.6244136051434;0.5013;12.29;0.5013
106;106;-;575;860;583;862;[];0.0;0;;;861.0;2.5;8;66.37436047515932;;;0.0
107;107;what;602;849;659;868;[2774];0.8249;1;9.3914;11.2879;858.5;2.5;8;9.494080000000054;0.8249;10.34;0.8249
108;108;a;679;854;690;868;[];0.0;0;;;861.0;2.5;8;35.92264423015665;;;0.0
109;109;pity!;708;849;775;873;[];0.0;0;;;861.0;0.0;8;62.5930185283184;;;0.0
