;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
28;28;the;101;403;142;422;[];0.0;0;;;412.5;0.0;3;699.3466753560944;;;0.0
29;29;US;161;404;188;422;[];0.0;0;;;413.0;0.5;3;721.087415624224;;;0.0
30;30;for;207;404;247;422;[];0.0;0;;;413.0;0.0;3;739.9311936738593;;;0.0
31;31;over;266;408;322;422;[];0.0;0;;;415.0;2.0;3;770.9405888469113;;;0.0
32;32;40;340;404;367;422;[];0.0;0;;;413.0;2.0;3;806.787450678072;;;0.0
33;33;years,;386;408;468;427;[];0.0;0;;;417.5;4.5;3;836.8092252907005;;;0.0
34;34;and;491;403;532;422;[];0.0;0;;;412.5;5.0;3;899.9231680158159;;;0.0
35;35;its;552;403;592;422;[];0.0;0;;;412.5;0.0;3;942.096255555462;;;0.0
36;36;popularity;611;403;758;427;[];0.0;0;;;415.0;2.5;3;984.7649447109815;;;0.0
37;37;continues;776;403;907;422;[];0.0;0;;;412.5;2.5;3;1112.047612439154;;;0.0
38;38;to;926;405;952;422;[];0.0;0;;;413.5;1.0;3;1236.604035903014;;;0.0
39;39;be;971;403;997;422;[];0.0;0;;;412.5;1.0;3;1273.6808314219156;;;0.0
40;40;driven;1016;403;1102;422;[];0.0;0;;;412.5;0.0;3;1312.2692057392883;;;0.0
41;41;by;1121;403;1148;427;[];0.0;0;;;415.0;2.5;3;1403.7942229299929;;;0.0
42;42;its;1167;403;1207;422;[];0.0;0;;;412.5;2.5;3;1444.4685288131489;;;0.0
43;43;versatility,;25;502;198;526;[];0.0;0;;;514.0;101.5;4;776.83776252936;;;0.0
44;44;durability,;221;502;378;526;[];0.0;0;;;514.0;0.0;4;834.7882244567315;;;0.0
45;45;and;401;502;442;521;[];0.0;0;;;511.5;2.5;4;922.1289561073454;;;0.0
46;46;strong;462;504;548;526;[];0.0;0;;;515.0;3.5;4;959.2110025284438;;;0.0
47;47;performance.;566;503;738;526;[];0.0;0;;;514.5;0.5;4;1024.4212279778385;;;0.0
48;48;Other;760;502;832;521;[];0.0;0;;;511.5;3.0;4;1161.8395643511294;;;0.0
49;49;popular;851;502;952;526;[];0.0;0;;;514.0;2.5;4;1231.8473491839898;;;0.0
50;50;vehicles;970;502;1087;521;[];0.0;0;;;511.5;2.5;4;1327.244015730198;;;0.0
51;51;in;1107;502;1132;521;[];0.0;0;;;511.5;0.0;4;1441.4244711713557;;;0.0
52;52;the;1151;502;1192;521;[];0.0;0;;;511.5;0.0;4;1478.9180544207384;;;0.0
53;53;US;1211;503;1238;521;[];0.0;0;;;512.0;0.5;4;1531.1034910585313;;;0.0
54;54;jin;64;601;89;620;[];0.0;0;;;610.5;98.5;5;881.4901146647206;;;0.0
55;55;2022;108;602;164;620;[];0.0;0;;;611.0;0.5;5;892.4472379315331;;;0.0
56;56;included;184;601;299;620;[];0.0;0;;;610.5;0.5;5;913.4796715043101;;;0.0
57;57;the;318;601;359;620;[];0.0;0;;;610.5;0.0;5;965.7123960329092;;;0.0
58;58;Chevrolet;377;601;509;620;[];0.0;0;;;610.5;0.0;5;993.5819409850515;;;0.0
59;59;Silverado,;528;601;670;623;[];0.0;0;;;612.0;1.5;5;1076.4134595273429;;;0.0
60;60;the;693;601;734;620;[];0.0;0;;;610.5;1.5;5;1182.4397793763633;;;0.0
61;61;Ram;753;602;795;620;[];0.0;0;;;611.0;0.5;5;1224.9412722623165;;;0.0
62;62;1500,;813;602;880;623;[];0.0;0;;;612.5;1.5;5;1268.17635386078;;;0.0
63;63;and;903;601;944;620;[];0.0;0;;;610.5;2.0;5;1334.814345087594;;;0.0
64;64;the;963;601;1004;620;[];0.0;0;;;610.5;0.0;5;1381.1297838550952;;;0.0
65;65;Toyota;1022;602;1109;625;[];0.0;0;;;613.5;3.0;5;1428.2721260640853;;;0.0
66;66;RAV4.;1128;602;1195;620;[];0.0;0;;;611.0;2.5;5;1514.0325361403638;;;0.0
67;67;However,;33;701;145;722;[];0.0;0;;;711.5;100.5;6;974.4160876399887;;;0.0
68;68;the;168;700;209;719;[];0.0;0;;;709.5;2.0;6;1002.9029819536994;;;0.0
69;69;Ford;229;700;284;719;[];0.0;0;;;709.5;0.0;6;1021.8082195850758;;;0.0
70;70;F-Series;304;700;419;719;[];0.0;0;;;709.5;0.0;6;1049.4544857265714;;;0.0
71;71;remained;441;700;554;719;[];0.0;0;;;709.5;0.0;6;1111.304884544121;;;0.0
72;72;the;573;700;614;719;[];0.0;0;;;709.5;0.0;6;1182.9086453364107;;;0.0
73;73;top-selling;633;700;795;724;[];0.0;0;;;712.0;2.5;6;1218.7957200497638;;;0.0
74;74;vehicle;812;700;914;719;[];0.0;0;;;709.5;2.5;6;1336.180353399803;;;0.0
75;75;in;934;700;959;719;[];0.0;0;;;709.5;0.0;6;1423.5558400047476;;;0.0
76;76;the;978;700;1019;719;[];0.0;0;;;709.5;0.0;6;1456.290264752059;;;0.0
77;77;country,;1038;702;1150;724;[];0.0;0;;;713.0;3.5;6;1503.1379738705366;;;0.0
78;78;with;1171;700;1229;719;[];0.0;0;;;709.5;3.5;6;1606.2457154531564;;;0.0
79;79;strong;214;801;300;823;[];0.0;0;;;812.0;102.5;7;1112.8922275996101;;;0.0
80;80;sales;319;799;389;818;[];0.0;0;;;808.5;3.5;7;1146.4940352970104;;;0.0
81;81;in;409;799;434;818;[];0.0;0;;;808.5;0.0;7;1183.5175490763213;;;0.0
82;82;both;454;799;509;818;[];0.0;0;;;808.5;0.0;7;1204.1268193058497;;;0.0
83;83;the;529;799;570;818;[];0.0;0;;;808.5;0.0;7;1241.3436578851251;;;0.0
84;84;consumer;589;804;705;818;[];0.0;0;;;811.0;2.5;7;1277.685385441824;;;0.0
85;85;and;724;799;765;818;[];0.0;0;;;808.5;2.5;7;1352.8551455982354;;;0.0
86;86;commercial;784;799;929;818;[];0.0;0;;;808.5;0.0;7;1390.8728155268627;;;0.0
87;87;markets.;947;799;1061;818;[];0.0;0;;;808.5;0.0;7;1501.4166910526944;;;0.0
