;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
17;17;to;380;242;396;260;251.0;2.0;2;[];[];0.0;0.0;0;;;687.0815999329337;;
18;18;catch;405;241;450;260;250.5;0.5;2;[5087];[5.7564800000000105];0.3879;0.3879;1;19.4654;20.9615;662.4811195546631;20.21;0.3879
19;19;the;458;241;486;260;250.5;0.0;2;[5088];[28.089920000000006];0.5823;0.5823;1;18.9594;20.9331;648.0647907164838;19.95;0.5823
20;20;wave;494;246;539;260;253.0;2.5;2;[];[];0.0;0.0;0;;;629.9919797635522;;
21;21;on;547;246;567;260;253.0;0.0;2;[5089];[42.72576000000001];0.2747;0.2747;1;19.166;20.6192;622.057180785175;19.89;0.2747
22;22;his;576;241;600;260;250.5;2.5;2;[];[];0.0;0.0;0;;;614.2143874628792;;
23;23;surfboard;608;241;692;260;250.5;0.0;2;[5090, 5091];[43.108499750281275, 45.09208210790005];0.5662;0.3071;2;18.7919;20.4566;601.4387218714804;19.62;0.2831
24;24;and;701;241;731;260;250.5;0.0;2;[];[];0.0;0.0;0;;;600.2112;;
25;25;surf;740;241;775;260;250.5;0.0;2;[];[];0.0;0.0;0;;;600.2878657497585;;
26;26;all;781;241;799;260;250.5;0.0;2;[5092];[17.01024000000001];0.4207;0.4207;1;18.3757;20.1223;602.3397687073301;19.25;0.4207
27;27;the;808;241;836;260;250.5;0.0;2;[];[];0.0;0.0;0;;;605.2059578080837;;
28;28;way;844;246;878;265;255.5;5.0;2;[5093, 5095];[10.633600000000001, 12.323200000000014];0.5659;0.356;2;18.6093;21.1612;605.9536934175746;19.89;0.283
29;29;to;886;242;902;260;251.0;4.5;2;[];[];0.0;0.0;0;;;620.0506858043138;;
30;30;"shore.""";910;241;973;260;250.5;0.5;2;[5094];[30.91615999999999];0.4856;0.4856;1;17.4609;19.9724;626.5040668394738;18.72;0.4856
31;31;"""When";982;241;1039;260;250.5;0.0;2;[];[];0.0;0.0;0;;;650.8093608472453;;
32;32;Chuck;214;346;268;365;355.5;105.0;3;[];[];0.0;0.0;0;;;677.5350997301911;;
33;33;Norris;276;346;328;365;355.5;0.0;3;[5096, 5098];[21.452495472778917, 0.0];0.8572;0.3882;2;19.1815;20.5727;638.0948545211753;19.88;0.4286
34;34;visits;335;346;380;365;355.5;0.0;3;[];[];0.0;0.0;0;;;606.6455124423157;;
35;35;Brazil,;389;346;442;370;358.0;2.5;3;[5099];[0.0];0.3076;0.3076;1;17.2981;19.8631;568.7576567980425;18.58;0.3076
36;36;he;452;346;472;365;355.5;2.5;3;[];[];0.0;0.0;0;;;558.5767630025438;;
37;37;doesn't;480;346;544;365;355.5;0.0;3;[5100];[30.638719999999978];0.4207;0.4207;1;20.4184;22.3164;529.1327608137677;21.37;0.4207
38;38;need;552;346;593;365;355.5;0.0;3;[5101];[23.982719999999972];0.5012;0.5012;1;18.4132;19.8772;513.9208609955427;19.15;0.5012
39;39;a;602;351;610;365;358.0;2.5;3;[];[];0.0;0.0;0;;;509.63892489330124;;
40;40;map.;620;351;662;370;360.5;2.5;3;[];[];0.0;0.0;0;;;494.9610653035246;;
41;41;He;672;347;694;365;356.0;4.5;3;[];[];0.0;0.0;0;;;496.5476397752787;;
42;42;just;701;346;735;370;358.0;2.0;3;[5102];[26.74752000000001];0.3396;0.3396;1;19.5129;21.1995;490.21119999999996;20.36;0.3396
43;43;walks;742;346;791;365;355.5;2.5;3;[];[];0.0;0.0;0;;;495.3468927594075;;
44;44;straight;799;346;867;370;358.0;2.5;3;[5103, 5105];[45.86559999999997, 1.7107199999999807];0.6636;0.4209;2;18.8421;20.0964;494.98697211785276;19.47;0.3318
45;45;through;875;346;944;370;358.0;0.0;3;[5104];[20.69567999999998];0.4204;0.4204;1;18.6727;22.6725;511.0913125522679;20.67;0.4204
46;46;the;952;346;980;365;355.5;2.5;3;[];[];0.0;0.0;0;;;542.5291293252372;;
47;47;Amazon;987;347;1058;365;356.0;0.5;3;[];[];0.0;0.0;0;;;557.740448745113;;
48;48;rainforest;215;450;300;470;460.0;104.0;4;[5106];[0.0];0.469;0.469;1;19.2967;22.6657;580.9599381768074;20.98;0.469
49;49;and;308;450;338;470;460.0;0.0;4;[];[];0.0;0.0;0;;;553.3963890073733;;
50;50;the;347;450;375;470;460.0;0.0;4;[5107];[3.402879999999982];0.2749;0.2749;1;19.1311;20.4598;527.8053521577817;19.8;0.2749
51;51;trees;382;452;426;470;461.0;1.0;4;[5108];[11.432474991951644];0.3879;0.3879;1;17.9377;19.2501;494.9020478502791;18.59;0.3879
52;52;part;435;452;470;475;463.5;2.5;4;[];[];0.0;0.0;0;;;464.9722161230711;;
53;53;out;477;452;505;470;461.0;2.5;4;[5109];[25.15873115223419];0.5823;0.5823;1;18.6152;19.0964;450.6360236004219;18.86;0.5823
54;54;of;513;450;530;470;460.0;1.0;4;[5111];[27.620479999999986];0.5012;0.5012;1;18.0217;19.2765;438.66559674357865;18.65;0.5012
55;55;"fear.""";536;450;584;470;460.0;0.0;4;[5124];[0.0];0.5015;0.5015;1;20.7266;23.0569;416.7728572812773;21.89;0.5015
56;56;"""In";594;450;618;470;460.0;0.0;4;[5110, 5125, 5126];[30.221439999999973, 0.0, 0.0];1.2134;0.4854;3;18.6506;20.671;406.0787846790324;19.66;0.4045
57;57;Germany,;627;451;714;475;463.0;3.0;4;[5112, 5113, 5114, 5127, 5128];[26.603200000000015, 0.0, 24.186559999999986, 15.60863999999998, 38.538106024743854];1.5205;0.1616;5;17.6624;19.1874;385.5604214210789;18.42;0.3041
58;58;Chuck;723;450;777;470;460.0;3.0;4;[5115, 5129];[30.787693464915513, 13.092480000000023];0.5825;0.3237;2;15.9348;20.4064;390.21119999999996;18.17;0.2913
59;59;Norris;785;451;837;470;460.5;0.5;4;[5130];[1.3711999999999307];0.0486;0.0486;1;20.9143;24.8192;394.0117279553998;22.87;0.0486
60;60;is;845;451;857;470;460.5;0.0;4;[];[];0.0;0.0;0;;;406.6896528882927;;
61;61;the;865;450;893;470;460.0;0.5;4;[5116, 5131];[34.27647999999999, 15.137920000000008];0.8086;0.469;2;17.469;20.4025;412.7713868067892;18.94;0.4043
62;62;only;901;450;937;475;462.5;2.5;4;[5118, 5132];[37.962879999999984, 37.39476832063006];0.9866;0.2427;2;16.0627;18.9502;421.2954366788228;17.51;0.4933
63;63;one;945;455;976;470;462.5;0.0;4;[];[];0.0;0.0;0;;;445.325941043636;;
64;64;who;984;450;1019;470;460.0;2.5;4;[5117, 5133];[42.32074377750937, 88.19263999999998];0.8899;0.5017;2;11.8854;17.9667;465.3756488756153;14.93;0.4449
65;65;can;1028;455;1057;470;462.5;2.5;4;[];[];0.0;0.0;0;;;490.7410023285195;;
66;66;out-drink;206;555;288;575;565.0;102.5;5;[5119];[1.517759999999953];1.375;1.375;1;18.6317;18.7813;526.3733003927915;18.71;1.375
67;67;Oktoberfest.;296;555;406;575;565.0;0.0;5;[5120];[16.52959999999996];0.4207;0.4207;1;19.0387;18.1979;431.95479041955304;18.62;0.4207
68;68;He;416;556;438;575;565.5;0.5;5;[];[];0.0;0.0;0;;;408.4690090648249;;
69;69;does;446;555;486;575;565.0;0.5;5;[5121, 5122, 5123];[18.895039999999995, 32.770239999999944, 20.11360000000002];1.375;0.3235;3;18.3459;20.5095;375.60606620021457;19.43;0.4583
70;70;it;495;556;505;575;565.5;0.5;5;[];[];0.0;0.0;0;;;363.5291924541961;;
71;71;with;513;555;548;575;565.0;0.5;5;[];[];0.0;0.0;0;;;338.55209845221754;;
72;72;one;557;560;588;575;567.5;2.5;5;[];[];0.0;0.0;0;;;318.786780413492;;
73;73;hand;597;555;638;575;565.0;2.5;5;[];[];0.0;0.0;0;;;299.80722367281277;;
74;74;tied;647;555;679;575;565.0;0.0;5;[];[];0.0;0.0;0;;;289.8069125579995;;
75;75;behind;688;555;746;575;565.0;0.0;5;[];[];0.0;0.0;0;;;285.21119999999996;;
76;76;his;756;555;779;575;565.0;0.0;5;[];[];0.0;0.0;0;;;286.3572261466436;;
77;77;back,;788;555;833;579;567.0;2.0;5;[];[];0.0;0.0;0;;;287.04836137208656;;
78;78;of;842;555;859;575;565.0;2.0;5;[];[];0.0;0.0;0;;;306.2655060015737;;
79;79;"course.""";866;555;938;575;565.0;0.0;5;[5137];[10.840640000000008];0.0644;0.0644;1;13.0851;16.4348;315.80223711430546;14.76;0.0644
80;80;"""When";947;555;1003;575;565.0;0.0;5;[5135];[12.356160000000045];0.4529;0.4529;1;12.72;13.632;358.1315626503757;13.18;0.4529
81;81;Chuck;1012;555;1066;575;565.0;0.0;5;[5136];[1.2105599999999868];0.0649;0.0649;1;12.72;16.6899;400.7996808461803;14.7;0.0649
82;82;Norris;211;661;262;680;670.5;105.5;6;[];[];0.0;0.0;0;;;501.87710862959267;;
83;83;visits;270;661;315;680;670.5;0.0;6;[5139, 5140];[17.395200000000045, 5.8342400000000225];0.7605;0.3074;2;17.1271;18.2857;452.81183041789;17.71;0.3802
84;84;France,;324;661;387;684;672.5;2.0;6;[];[];0.0;0.0;0;;;385.9771269989971;;
85;85;he;397;660;416;680;670.0;2.5;6;[];[];0.0;0.0;0;;;362.3913091761445;;
86;86;doesn't;424;660;489;680;670.0;0.0;6;[5138, 5141];[0.0, 0.0];0.6145;0.21;2;16.3957;18.6991;301.25259594964484;17.55;0.3073
87;87;have;497;660;538;680;670.0;0.0;6;[5142];[8.551680000000033];0.4526;0.4526;1;16.8227;18.62;263.62150778417146;17.72;0.4526
88;88;to;546;662;562;680;671.0;1.0;6;[];[];0.0;0.0;0;;;246.65115480451328;;
89;89;visit;570;661;606;680;670.5;0.5;6;[];[];0.0;0.0;0;;;218.98180053693955;;
90;90;the;613;660;641;680;670.0;0.5;6;[5143];[11.777280000000019];0.3398;0.3398;1;15.345;18.3903;201.17052708187643;16.87;0.3398
91;91;Louvre;650;661;709;680;670.5;0.5;6;[];[];0.0;0.0;0;;;181.47812696410546;;
92;92;Museum;718;661;790;680;670.5;0.0;6;[5144, 5147];[10.831680000000006, 24.62464];0.4697;0.3564;2;17.0183;19.8343;180.21119999999996;18.43;0.2349
93;93;to;798;662;815;680;671.0;0.5;6;[];[];0.0;0.0;0;;;192.47070261834656;;
94;94;see;823;665;852;680;672.5;1.5;6;[5145];[4.991039999999998];0.5662;0.5662;1;17.2178;19.5596;202.60713552686144;18.39;0.5662
95;95;the;860;660;887;680;670.0;2.5;6;[];[];0.0;0.0;0;;;221.9697676856017;;
96;96;Mona;896;661;941;680;670.5;0.5;6;[];[];0.0;0.0;0;;;244.7392836599797;;
97;97;Lisa.;951;661;989;680;670.5;0.0;6;[5146];[0.0];0.3235;0.3235;1;16.0688;19.3614;284.8466481572146;17.72;0.3235
98;98;He;999;661;1019;680;670.5;0.0;6;[];[];0.0;0.0;0;;;323.4479843288562;;
99;99;just;1027;661;1062;685;673.0;2.5;6;[5134];[32.37582230502271];0.2102;0.2102;1;15.0742;16.5447;344.4803741382084;15.81;0.2102
100;100;roundhouses;209;765;323;784;774.5;101.5;7;[5148, 5152, 5153];[0.0, 5.340159999999969, 3.7939199999999573];1.812;0.4043;3;18.0698;18.9872;414.4733064582084;18.53;0.604
101;101;her;331;765;360;784;774.5;0.0;7;[];[];0.0;0.0;0;;;378.1653714532836;;
102;102;and;367;765;397;784;774.5;0.0;7;[5154];[2.27679999999998];0.7605;0.7605;1;18.8063;20.2589;342.0058107202274;19.53;0.7605
103;103;she;406;765;436;784;774.5;0.0;7;[5149, 5155];[0.0, 0.0];0.9871;0.3398;2;17.4814;19.2019;304.11063014370274;18.34;0.4935
104;104;"smiles.""";444;765;514;784;774.5;0.0;7;[5150, 5151];[0.0, 0.0];0.5659;0.3071;2;17.3248;19.5153;229.4338182709776;18.42;0.283
105;105;"""In";523;765;547;784;774.5;0.0;7;[];[];0.0;0.0;0;;;198.61030830850643;;
106;106;Australia,;556;765;639;789;777.0;2.5;7;[5156, 5157];[0.6720000000000255, 29.60415999999998];0.5505;0.2915;2;16.0328;18.0022;115.87132935459051;17.02;0.2753
107;107;Chuck;648;765;702;784;774.5;2.5;7;[];[];0.0;0.0;0;;;81.33308408267814;;
108;108;Norris;711;766;762;784;775.0;0.5;7;[5158];[31.935359999999946];0.3074;0.3074;1;16.0172;18.9951;76.21119999999996;17.51;0.3074
109;109;can;770;770;799;784;777.0;2.0;7;[];[];0.0;0.0;0;;;85.88247880912611;;
110;110;wrestle;808;765;871;784;774.5;2.5;7;[5159];[27.801919999999996];0.5178;0.5178;1;14.3044;18.193;108.7608098829721;16.25;0.5178
111;111;a;879;770;887;784;777.0;2.5;7;[];[];0.0;0.0;0;;;166.99761964291588;;
112;112;kangaroo;897;765;978;789;777.0;0.0;7;[5160, 5161];[24.97568000000001, 2.1219200000000455];0.6475;0.4207;2;15.2953;17.23;181.17522613867496;16.26;0.3237
113;113;and;987;765;1017;784;774.5;2.5;7;[];[];0.0;0.0;0;;;267.67222972583465;;
114;114;win.;1026;766;1061;784;775.0;0.5;7;[];[];0.0;0.0;0;;;305.26009134244856;;
115;115;He;359;871;381;889;880.0;105.0;8;[];[];0.0;0.0;0;;;349.57292596309566;;
116;116;then;388;870;427;889;879.5;0.5;8;[5162];[6.2047999999999774];0.4692;0.4692;1;16.96;19.016;303.56426694589726;17.99;0.4692
117;117;grills;435;870;477;894;882.0;2.5;8;[5163];[9.984186280313459];0.3074;0.3074;1;16.002;19.2832;253.59539460802515;17.64;0.3074
118;118;the;485;870;512;889;879.5;2.5;8;[];[];0.0;0.0;0;;;218.62565303824707;;
119;119;kangaroo;521;870;603;894;882.0;2.5;8;[5164];[7.0137600000000475];0.3396;0.3396;1;15.5232;18.7024;127.7818898216801;17.11;0.3396
120;120;on;611;875;631;889;882.0;0.0;8;[];[];0.0;0.0;0;;;100.5004525681352;;
121;121;his;640;870;664;889;879.5;2.5;8;[];[];0.0;0.0;0;;;67.12399396936982;;
122;122;BBQ;672;870;709;894;882.0;2.5;8;[];[];0.0;0.0;0;;;23.53836371543271;;
123;123;and;717;870;748;889;879.5;2.5;8;[5165];[9.788800000000037];0.2913;0.2913;1;15.7154;17.8558;9.788800000000037;16.79;0.2913
124;124;eats;757;871;793;889;880.0;0.5;8;[];[];0.0;0.0;0;;;28.698741547322292;;
125;125;it;801;870;811;889;879.5;0.5;8;[];[];0.0;0.0;0;;;71.2690463413115;;
126;126;for;819;870;843;889;879.5;0.0;8;[];[];0.0;0.0;0;;;89.13274688014505;;
127;127;"dinner.""";850;870;920;889;879.5;0.0;8;[];[];0.0;0.0;0;;;119.99354051947967;;
