;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
39;39;life;56;354;112;373;[];0.0;0;;;363.5;99.0;4;820.5398304897575;;;0.0
40;40;is;132;354;157;373;[2328];0.4368;1;13.6123;15.2691;363.5;0.0;4;789.7240970238656;0.4368;14.44;0.4368
41;41;to;176;355;202;373;[];0.0;0;;;364.0;0.5;4;760.3240660535216;;;0.0
42;42;summarize;222;354;352;373;[2329];0.2752;1;13.1402;14.9442;363.5;0.5;4;674.8613231028727;0.2752;14.04;0.2752
43;43;your;371;359;427;378;[2330];0.2102;1;13.8907;15.3998;368.5;5.0;4;636.5103026818655;0.2102;14.65;0.2102
44;44;emails;446;354;532;373;[2331];0.2752;1;14.0198;14.5768;363.5;5.0;4;606.3430954667168;0.2752;14.3;0.2752
45;45;about;551;354;622;373;[2332];0.3721;1;14.4242;14.8919;363.5;0.0;4;589.9652713678662;0.3721;14.66;0.3721
46;46;"""x"".";643;355;693;373;[2333];0.5013;1;14.9411;15.3131;364.0;0.5;4;586.5;0.5013;15.13;0.5013
47;47;I'll;717;354;771;373;[2334];0.4043;1;14.3887;14.2423;363.5;0.5;4;587.3266530817071;0.4043;14.32;0.4043
48;48;just;791;354;847;378;[];0.0;0;;;366.0;2.5;4;590.9305006683611;;;0.0
49;49;go;865;357;892;378;[2335];0.2588;1;14.5793;14.2848;367.5;1.5;4;608.4711298164934;0.2588;14.43;0.2588
50;50;ahead;911;354;982;373;[];0.0;0;;;363.5;4.0;4;628.231607466673;;;0.0
51;51;and;1001;354;1042;373;[2336, 2338];0.3396;2;12.5323;13.5581;363.5;0.0;4;665.8093004908837;0.1698;13.05;0.2263
52;52;ignore;1062;354;1147;378;[2337];0.1457;1;14.5767;14.6239;366.0;2.5;4;692.5542386125147;0.1457;14.6;0.1457
53;53;all;1166;354;1206;373;[];0.0;0;;;363.5;2.5;4;757.9753667634325;;;0.0
54;54;context,;48;454;160;475;[2339];0.8253;1;14.4653;15.6705;464.5;101.0;5;715.023112787384;0.8253;15.07;0.8253
55;55;nuance,;183;458;280;475;[2340];0.3722;1;14.0736;15.7421;466.5;2.0;5;632.0238506735011;0.3722;14.91;0.3722
56;56;and;303;453;344;472;[];0.0;0;;;462.5;4.0;5;595.4136369114836;;;0.0
57;57;individual;364;453;508;472;[2341];0.3723;1;14.1918;15.7969;462.5;0.0;5;518.928444219586;0.3723;14.99;0.3723
58;58;perspectives;528;453;704;477;[2342];0.5175;1;12.8377;12.3521;465.0;2.5;5;482.5;0.5175;12.59;0.5175
59;59;in;724;453;749;472;[];0.0;0;;;462.5;2.5;5;488.9904937932434;;;0.0
60;60;your;768;458;824;477;[2343];0.6146;1;14.8442;15.091;467.5;5.0;5;489.4434984961594;0.6146;14.97;0.6146
61;61;emails;843;453;929;472;[];0.0;0;;;462.5;5.0;5;512.2035710732208;;;0.0
62;62;and;948;453;989;472;[2344];0.2427;1;15.1598;15.0178;462.5;0.0;5;553.5152050487502;0.2427;15.09;0.2427
63;63;give;1007;453;1064;477;[2345];0.2752;1;15.2611;15.091;465.0;2.5;5;579.606616094192;0.2752;15.18;0.2752
64;64;you;1083;458;1124;477;[];0.0;0;;;467.5;2.5;5;624.9277479998468;;;0.0
65;65;a;1143;458;1154;472;[2346];0.2588;1;14.6651;15.5739;465.0;2.5;5;668.3133533157632;0.2588;15.12;0.2588
66;66;one-;1173;458;1227;472;[2347];0.259;1;11.82;13.2102;465.0;0.0;5;689.1819514614119;0.259;12.52;0.259
67;67;size-fits-all;101;552;291;571;[2348];0.4852;1;12.8085;15.1212;561.5;96.5;6;553.9300105790984;0.4852;13.96;0.4852
68;68;summary.;311;557;423;576;[2349];0.3073;1;13.5041;15.26;566.5;5.0;6;464.93242758508467;0.3073;14.38;0.3073
69;69;After;444;553;517;571;[2350];0.3398;1;12.7832;14.5996;562.0;4.5;6;423.6064652719078;0.3398;13.69;0.3398
70;70;all,;536;552;588;574;[];0.0;0;;;563.0;1.0;6;397.72452051660076;;;0.0
71;71;who;609;552;652;571;[2351];0.291;1;12.8062;14.87;561.5;1.5;6;389.9718520869936;0.291;13.84;0.291
72;72;needs;671;552;741;571;[2352];0.259;1;13.431;14.0768;561.5;0.0;6;388.5;0.259;13.75;0.259
73;73;personalized;760;552;937;576;[2353];0.3231;1;13.7054;13.8924;564.0;2.5;6;390.602780097838;0.3231;13.8;0.3231
74;74;and;956;552;997;571;[2354];0.2914;1;14.3816;13.6975;561.5;2.5;6;473.19497949593676;0.2914;14.04;0.2914
75;75;thoughtful;1016;552;1161;576;[2355];0.5664;1;10.0855;9.3255;564.0;2.5;6;506.0351140189384;0.5664;9.71;0.5664
76;76;communication;86;651;276;670;[2356];0.3882;1;14.1186;15.2718;660.5;96.5;7;501.78376281039624;0.3882;14.7;0.3882
77;77;when;294;651;351;670;[2357];0.291;1;12.2296;13.2122;660.5;0.0;7;442.6448967515157;0.291;12.72;0.291
78;78;you;370;656;411;675;[];0.0;0;;;665.5;5.0;7;395.5787565329564;;;0.0
79;79;can;431;656;471;670;[2358];0.3556;1;12.1857;13.6562;663.0;2.5;7;360.5143556367208;0.3556;12.92;0.3556
80;80;just;491;651;546;675;[2359];0.4368;1;12.1602;14.4941;663.0;0.0;7;317.01444859841956;0.4368;13.33;0.4368
81;81;get;565;652;606;675;[];0.0;0;;;663.5;0.5;7;295.4931617147172;;;0.0
82;82;a;626;656;637;670;[2360];0.4529;1;12.6868;14.0186;663.0;0.5;7;293.59246144981313;0.4529;13.35;0.4529
83;83;quick;655;651;727;675;[2361];0.4529;1;13.6124;13.8901;663.0;0.0;7;284.5;0.4529;13.75;0.4529
84;84;and;746;651;787;670;[];0.0;0;;;660.5;2.5;7;295.68280406570824;;;0.0
85;85;dirty;805;651;877;675;[2362];0.5015;1;15.6581;15.1081;663.0;2.5;7;308.442973368109;0.5015;15.38;0.5015
86;86;summary?;896;652;1012;675;[2363];0.4047;1;13.7357;14.7082;663.5;0.5;7;353.6996474696575;0.4047;14.22;0.4047
87;87;But;1031;652;1071;670;[2365];0.2264;1;5.837;8.3883;661.0;2.5;7;450.48756766436964;0.2264;7.11;0.2264
88;88;in;1091;651;1116;670;[2364];0.4852;1;14.6535;14.8919;660.5;0.5;7;497.9529060264233;0.4852;14.77;0.4852
89;89;all;1136;651;1176;670;[];0.0;0;;;660.5;0.0;7;535.2061589893749;;;0.0
90;90;seriousness,;19;750;190;772;[2366, 2367];0.6631;2;13.9037;13.8934;761.0;100.5;8;530.116096548822;0.3315;13.9;0.4366
91;91;I'm;214;751;255;769;[];0.0;0;;;760.0;1.0;8;471.08558439009784;;;0.0
92;92;sure;274;755;329;769;[2368];0.356;1;13.1531;14.1078;762.0;2.0;8;404.5143841943819;0.356;13.63;0.356
93;93;you;348;755;389;774;[];0.0;0;;;764.5;2.5;8;350.04276170228115;;;0.0
94;94;meant;407;751;479;769;[2369];0.5337;1;12.6688;14.1872;760.0;4.5;8;281.2063424252021;0.5337;13.43;0.5337
95;95;well;496;750;553;769;[2370];0.3718;1;12.3635;14.2258;759.5;0.5;8;232.24828572060548;0.3718;13.29;0.3718
96;96;with;571;750;629;769;[2371];0.2588;1;13.8313;14.192;759.5;0.0;8;198.8017279103982;0.2588;14.01;0.2588
97;97;your;648;755;704;774;[];0.0;0;;;764.5;5.0;8;185.5;;;0.0
98;98;request.;726;751;835;774;[2372];0.275;1;13.5191;13.6689;762.5;2.0;8;189.79542834367746;0.275;13.59;0.275
99;99;However,;858;751;970;772;[2373];0.3076;1;13.5508;13.9164;761.5;1.0;8;254.5427473336453;0.3076;13.73;0.3076
100;100;next;993;751;1049;769;[];0.0;0;;;760.0;1.5;8;361.42996309127443;;;0.0
101;101;time,;1068;750;1135;772;[2374];0.3397;1;13.0842;13.6596;761.0;1.0;8;425.6702693636942;0.3397;13.37;0.3397
102;102;please;1158;750;1244;774;[2375];0.275;1;13.4929;14.5308;762.0;1.0;8;507.2832051430049;0.275;14.01;0.275
103;103;provide;41;849;142;873;[2376];0.2752;1;13.9952;14.275;861.0;99.0;9;550.6856066942008;0.2752;14.14;0.2752
104;104;a;161;854;172;868;[];0.0;0;;;861.0;0.0;9;521.9326215328565;;;0.0
105;105;bit;191;849;232;868;[];0.0;0;;;858.5;2.5;9;462.9813272910259;;;0.0
106;106;more;250;854;307;868;[2377];0.3073;1;12.8073;13.2859;861.0;2.5;9;389.7425681397402;0.3073;13.05;0.3073
107;107;information;327;849;487;868;[2378];0.3077;1;11.7703;14.1262;858.5;2.5;9;218.89132787792212;0.3077;12.95;0.3077
108;108;and;506;849;547;868;[];0.0;0;;;858.5;0.0;9;166.28728580429714;;;0.0
109;109;context;566;850;667;868;[2379];0.2748;1;11.1849;13.3434;859.0;0.5;9;93.4213970146026;0.2748;12.26;0.2748
110;110;so;687;854;712;868;[2380];0.2589;1;12.6631;13.0083;861.0;2.0;9;91.50723151838876;0.2589;12.84;0.2589
111;111;that;731;849;787;868;[2381];0.3071;1;14.1099;14.395;858.5;2.5;9;102.0333701303647;0.3071;14.25;0.3071
112;112;I;807;850;816;868;[];0.0;0;;;859.0;0.5;9;151.82117579626367;;;0.0
113;113;can;836;854;877;868;[];0.0;0;;;861.0;2.0;9;175.83342293250166;;;0.0
114;114;better;896;849;982;868;[2382];0.291;1;14.2591;14.7359;858.5;2.5;9;229.20610947389687;0.291;14.5;0.291
115;115;understand;1001;849;1147;868;[2383];0.2747;1;12.1483;13.6304;858.5;0.0;9;328.1646303612868;0.2747;12.89;0.2747
116;116;what;1164;849;1222;868;[2384];0.3556;1;12.6574;13.2282;858.5;0.0;9;486.8265142945277;0.3556;12.94;0.3556
117;117;you're;499;949;585;972;[];0.0;0;;;960.5;102.0;10;100.84960000000001;;;0.0
118;118;looking;604;948;706;972;[2385, 2386];0.6471;2;9.7287;11.1227;960.0;0.5;10;0.0;0.3235;10.43;0.3398
119;119;for.;725;949;776;967;[];0.0;0;;;958.0;2.0;10;39.15039999999999;;;0.0
