;number;text;x1;y1;x2;y2;fixations;fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;fix_duration_avg;pupil;first_fix_duration
16;16;With;316;255;373;274;[];0.0;0;;;264.5;1.5;2;639.8320482107334;;;0.0
17;17;stems;393;256;463;274;[2619, 2620];0.7603;2;14.4543;15.1626;265.0;0.5;2;604.0542706723812;0.3801;14.81;0.2588
18;18;as;483;260;508;274;[];0.0;0;;;267.0;2.0;2;590.5123351104043;;;0.0
19;19;big;528;255;569;279;[2621];0.4849;1;15.2103;15.6956;267.0;0.0;2;572.342047658166;0.4849;15.45;0.4849
20;20;as;588;260;613;274;[];0.0;0;;;267.0;0.0;2;571.5847110599989;;;0.0
21;21;zucchinis,;632;255;775;277;[2622, 2623];0.793;2;15.2735;16.2075;266.0;1.0;2;566.19232;0.3965;15.74;0.4529
22;22;such;798;255;853;274;[2624];0.566;1;14.8787;16.2874;264.5;1.5;2;584.4695799761887;0.566;15.58;0.566
23;23;a;873;260;884;274;[];0.0;0;;;267.0;2.5;2;605.9236337341055;;;0.0
24;24;genus,;902;258;985;279;[2625];0.5175;1;11.5383;15.126;268.5;1.5;2;611.8557950346981;0.5175;13.33;0.5175
25;25;They;1006;255;1064;279;[];0.0;0;;;267.0;1.5;2;659.1124798678466;;;0.0
26;26;towered;1083;255;1184;274;[2626, 2627, 2628];0.9376;3;11.4213;12.3051;264.5;2.5;2;706.0467250243021;0.3125;11.86;0.3069
27;27;up;1203;260;1229;279;[];0.0;0;;;269.5;5.0;2;779.4209842681569;;;0.0
28;28;high,;19;354;86;378;[2629];0.4529;1;12.8929;14.5326;366.0;96.5;3;742.9163652508554;0.4529;13.71;0.4529
29;29;Towards;108;354;210;373;[2630];0.4692;1;14.4839;16.5364;363.5;2.5;3;654.4659900694171;0.4692;15.51;0.4692
30;30;the;229;354;270;373;[];0.0;0;;;363.5;0.0;3;614.2448535865338;;;0.0
31;31;bright;289;354;375;378;[2631];0.4044;1;14.2913;16.016;366.0;2.5;3;548.3102050459597;0.4044;15.15;0.4044
32;32;sky,;395;354;446;378;[2632];0.291;1;14.2977;15.5788;366.0;0.0;3;514.2672201857147;0.291;14.94;0.291
33;33;And;468;354;510;373;[];0.0;0;;;363.5;2.5;3;495.1573206139059;;;0.0
34;34;were;527;359;585;373;[2633, 2634];0.6311;2;9.8975;13.3149;366.0;2.5;3;476.99007553359263;0.3155;11.61;0.3561
35;35;prized;604;354;690;378;[];0.0;0;;;366.0;0.0;3;465.19232;;;0.0
36;36;by;709;354;735;378;[2635];0.2427;1;12.3522;12.5304;366.0;0.0;3;467.2458583631774;0.2427;12.44;0.2427
37;37;chefs;754;354;825;373;[2636];0.3881;1;13.3388;13.3269;363.5;2.5;3;478.496469535087;0.3881;13.33;0.3881
38;38;quite;843;354;915;378;[];0.0;0;;;366.0;2.5;3;497.9979350936532;;;0.0
39;39;ingenious!;935;354;1076;378;[2637, 2638];0.8408;2;14.1262;14.5863;366.0;0.0;3;537.7485369180863;0.4204;14.36;0.372
40;40;There;1098;354;1170;373;[2639, 2640];0.9219;2;14.6596;14.1803;363.5;2.5;3;639.0310247222293;0.4609;14.42;0.3881
41;41;once;1189;359;1245;373;[];0.0;0;;;366.0;2.5;3;703.8491879355566;;;0.0
42;42;was;25;458;67;472;[];0.0;0;;;465.0;99.0;4;704.0431452670656;;;0.0
43;43;a;87;458;98;472;[2641];0.4202;1;14.9109;16.122;465.0;0.0;4;677.8987912642582;0.4202;15.52;0.4202
44;44;mushroom;115;453;234;472;[];0.0;0;;;462.5;2.5;4;568.993019287181;;;0.0
45;45;with;250;453;307;472;[2642];0.2103;1;13.3184;15.2731;462.5;0.0;4;515.8689585520168;0.2103;14.3;0.2103
46;46;a;327;458;338;472;[];0.0;0;;;465.0;2.5;4;494.84422114190886;;;0.0
47;47;face,;357;454;424;475;[2643];0.4207;1;12.8723;15.625;464.5;0.5;4;440.1852951627784;0.4207;14.25;0.4207
48;48;Growing;446;453;548;477;[2644, 2645];0.6796;2;12.5747;14.0159;465.0;0.5;4;384.5028062284362;0.3398;13.3;0.2589
49;49;in;567;453;592;472;[];0.0;0;;;462.5;2.5;4;378.3491382275667;;;0.0
50;50;a;612;458;623;472;[];0.0;0;;;465.0;2.5;4;373.588130429143;;;0.0
51;51;quiet;641;453;712;477;[2646];0.4689;1;13.7196;14.357;465.0;0.0;4;366.19232;0.4689;14.04;0.4689
52;52;and;732;453;773;472;[];0.0;0;;;462.5;2.5;4;377.1477461122397;;;0.0
53;53;shady;792;453;863;477;[2647];0.4203;1;14.4645;15.2805;465.0;2.5;4;387.51065430197195;0.4203;14.87;0.4203
54;54;space,;882;458;964;477;[2648];0.8249;1;14.9688;15.0868;467.5;2.5;4;425.5361549827963;0.8249;15.03;0.8249
55;55;With;985;453;1042;472;[];0.0;0;;;462.5;5.0;4;489.9277220137093;;;0.0
56;56;a;1062;458;1073;472;[2649];0.4691;1;14.4924;14.8004;465.0;2.5;4;543.3239976271456;0.4691;14.65;0.4691
57;57;grin;1091;453;1147;477;[2650];0.4854;1;14.3917;15.3963;465.0;0.0;4;561.5754894914329;0.4854;14.89;0.4854
58;58;oh;1166;453;1192;472;[2651];0.5337;1;12.6539;14.0394;462.5;2.5;4;623.3319449519192;0.5337;13.35;0.5337
59;59;so;1212;458;1238;472;[];0.0;0;;;465.0;2.5;4;660.8543609582541;;;0.0
60;60;silly,;27;552;108;576;[2652];0.3558;1;13.6533;15.7168;564.0;99.0;5;617.9886217702898;0.3558;14.69;0.3558
61;61;And;130;552;172;571;[];0.0;0;;;561.5;2.5;5;563.3612828705416;;;0.0
62;62;a;191;557;202;571;[];0.0;0;;;564.0;2.5;5;537.2908328247769;;;0.0
63;63;chin;221;552;277;571;[2653];0.3722;1;13.7153;15.5214;561.5;2.5;5;474.1520842910451;0.3722;14.62;0.3722
64;64;oh;296;552;322;571;[];0.0;0;;;561.5;0.0;5;438.0678657896997;;;0.0
65;65;so;342;557;367;571;[];0.0;0;;;564.0;2.5;5;403.778046750368;;;0.0
66;66;frilly,;387;552;483;576;[2654, 2655];0.8408;2;14.2591;15.611;564.0;0.0;5;323.4250092951106;0.4204;14.94;0.5175
67;67;It;507;553;532;571;[];0.0;0;;;562.0;2.0;5;303.05442256720556;;;0.0
68;68;put;551;553;592;576;[2656];0.3557;1;12.5303;13.0667;564.5;2.5;5;277.048854604278;0.3557;12.8;0.3557
69;69;everyone;611;557;727;576;[];0.0;0;;;566.5;2.0;5;267.19232;;;0.0
70;70;in;747;552;772;571;[];0.0;0;;;561.5;5.0;5;284.20607846691524;;;0.0
71;71;a;791;557;802;571;[];0.0;0;;;564.0;2.5;5;299.83968089221014;;;0.0
72;72;happy;821;552;892;576;[2657];0.4044;1;13.1996;13.5557;564.0;0.0;5;309.27724623312076;0.4044;13.38;0.4044
73;73;place!;911;552;993;576;[2658];0.5175;1;14.6948;15.1601;564.0;0.0;5;363.02744667248294;0.5175;14.93;0.5175
74;74;Once;1015;553;1072;571;[2659];1.326;1;14.7431;15.5687;562.0;2.0;5;443.19250607105533;1.326;15.16;1.326
75;75;a;1091;557;1102;571;[];0.0;0;;;564.0;2.0;5;505.33046042915566;;;0.0
76;76;mushroom;1120;552;1238;571;[2660];0.6631;1;13.7979;9.6738;561.5;2.5;5;529.9942088717031;0.6631;11.74;0.6631
77;77;made;40;651;98;670;[];0.0;0;;;660.5;99.0;6;593.0924147867197;;;0.0
78;78;me;115;656;143;670;[2661, 2662];0.7766;2;13.967;14.1936;663.0;2.5;6;550.210749147581;0.3883;14.08;0.2589
79;79;see;162;656;203;670;[];0.0;0;;;663.0;0.0;6;493.62220014657197;;;0.0
80;80;funny;222;652;293;675;[2663];0.5659;1;14.2354;15.0234;663.5;0.5;6;408.4757829756158;0.5659;14.63;0.5659
81;81;colours,;312;651;424;673;[2664];0.291;1;13.5024;14.6541;662.0;1.5;6;295.2336961756608;0.291;14.08;0.291
82;82;Reds,;446;651;514;673;[2665];0.4852;1;12.0563;13.6187;662.0;0.0;6;227.68277791159872;0.4852;12.84;0.4852
83;83;yellows,;536;651;649;675;[2666];0.2913;1;12.8646;13.1233;663.0;1.0;6;168.97469064194908;0.2913;12.99;0.2913
84;84;greens,;671;654;769;675;[2667];0.3076;1;12.8912;12.4734;664.5;1.5;6;168.29086629268505;0.3076;12.68;0.3076
85;85;and;792;651;833;670;[];0.0;0;;;660.5;4.0;6;214.62355806747408;;;0.0
86;86;blues,;852;651;934;673;[2668];0.2588;1;12.8561;13.3144;662.0;1.5;6;252.67395148202834;0.2588;13.09;0.2588
87;87;like;956;651;1013;670;[];0.0;0;;;660.5;1.5;6;338.4317167133459;;;0.0
88;88;no;1032;656;1058;670;[2669];0.4531;1;12.9406;13.6865;663.0;2.5;6;405.5949995716693;0.4531;13.31;0.4531
89;89;others,;1076;651;1174;673;[2670, 2671];0.7277;2;10.3367;11.0937;662.0;1.0;6;444.6210622063944;0.3638;10.72;0.4529
90;90;It;1197;652;1222;670;[];0.0;0;;;661.0;1.0;6;559.2517998876199;;;0.0
91;91;twisted;34;750;135;769;[];0.0;0;;;759.5;98.5;7;535.4069991301405;;;0.0
92;92;my;152;755;180;774;[2672];0.3718;1;12.8725;12.6891;764.5;5.0;7;490.14996431453744;0.3718;12.78;0.3718
93;93;mind,;197;750;266;772;[2673];0.2911;1;12.0186;11.9821;761.0;3.5;7;405.53939586375867;0.2911;12.0;0.2911
94;94;Left;289;751;344;769;[2674];0.3561;1;12.9962;7.4286;760.0;1.0;7;329.6978403289023;0.3561;10.21;0.3561
95;95;my;362;755;390;774;[];0.0;0;;;764.5;4.5;7;283.8054184076519;;;0.0
96;96;thoughts;409;750;524;774;[2675];0.3077;1;12.6302;14.4261;762.0;2.5;7;157.27926346960805;0.3077;13.53;0.3077
97;97;far;544;751;585;769;[];0.0;0;;;760.0;2.0;7;109.28501597905539;;;0.0
98;98;behind,;604;750;701;772;[2676];0.4692;1;10.3205;11.5213;761.0;1.0;7;71.19232;0.4692;10.92;0.4692
99;99;And;722;750;765;769;[2677];0.3234;1;11.5058;11.913;759.5;1.5;7;93.41314852601;0.3234;11.71;0.3234
100;100;I;784;751;794;769;[];0.0;0;;;760.0;0.5;7;140.02877531972638;;;0.0
101;101;felt;814;750;869;769;[2678];0.4531;1;13.041;12.7163;759.5;0.5;7;166.2334560717018;0.4531;12.88;0.4531
102;102;like;888;750;945;769;[];0.0;0;;;759.5;0.0;7;234.78885220031728;;;0.0
103;103;I'd;964;750;1005;769;[2679];0.3878;1;13.743;14.8016;759.5;0.0;7;307.83287985129596;0.3878;14.27;0.3878
104;104;become;1024;750;1110;769;[];0.0;0;;;759.5;0.0;7;366.34968256781997;;;0.0
105;105;a;1129;755;1140;769;[];0.0;0;;;762.0;2.5;7;469.65556945227684;;;0.0
106;106;space;1159;755;1230;774;[2680, 2681];0.5659;2;13.3498;12.3302;764.5;2.5;7;498.58292662057977;0.283;12.84;0.3071
107;107;explorer!;574;849;701;873;[2682];0.9701;1;10.3928;7.4361;861.0;96.5;8;5.807680000000005;0.9701;8.91;0.9701
