;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
36;36;const;942;553;1012;571;[900];0.0647;562.0;2.0;4;424.05111306479836;1;0.0647;9.7681;12.2746;11.02
37;37;year;1031;557;1088;576;[898, 899];1.2938;566.5;4.5;4;513.1197489197764;2;0.6469;13.9832;15.4457;14.71
38;38;=;1106;559;1118;567;[];0.0;563.0;3.5;4;588.1463289450121;0;;;;
39;39;"date.getFullYear,(,),;";25;651;303;675;[901, 902];0.6954;663.0;100.0;5;240.132088175434;2;0.3477;12.8582;15.1927;14.03
40;40;return;329;652;412;670;[];0.0;661.0;2.0;5;151.2616432923245;0;;;;
41;41;“,$,{,month,};434;651;560;675;[903];0.259;663.0;2.0;5;106.86688000000004;1;0.259;11.0118;14.275;12.64
42;42;$,{,day,},,;581;651;678;675;[904, 905];0.5986;663.0;0.0;5;124.03342360627802;2;0.2993;11.9793;13.8446;12.91
43;43;"$,{,year,},*,>,;";701;651;828;675;[];0.0;663.0;0.0;5;211.88276515916627;0;;;;
44;44;};853;651;860;675;[906];0.2422;663.0;0.0;5;351.59303146037234;1;0.2422;11.8348;13.2842;12.56
45;45;This;880;651;937;670;[908];0.1941;660.5;2.5;5;377.4048401537723;1;0.1941;12.0186;15.393;13.71
46;46;returns;959;652;1057;670;[907];0.2424;661.0;0.5;5;453.95988185245443;1;0.2424;12.7452;13.7544;13.25
47;47;the;1076;651;1117;670;[];0.0;660.5;0.5;5;568.1004366936311;0;;;;
48;48;current;1136;652;1237;670;[];0.0;661.0;0.5;5;627.3020388389427;0;;;;
49;49;date,,;386;750;454;772;[];0.0;761.0;100.0;6;215.59800280033767;0;;;;
50;50;in;477;750;502;769;[];0.0;759.5;1.5;6;206.49093251640474;0;;;;
51;51;the;522;750;563;769;[909];0.3236;759.5;0.0;6;205.9049324603333;1;0.3236;13.8707;15.2036;14.54
52;52;format;582;751;667;769;[];0.0;760.0;0.5;6;216.52848073981957;0;;;;
53;53;you;686;755;727;774;[];0.0;764.5;4.5;6;269.5827613396198;0;;;;
54;54;requested,.;749;750;889;774;[910];0.2427;762.0;2.5;6;309.3912649243582;1;0.2427;8.5948;7.676;8.14
