;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
29;29;at;1024;405;1049;422;[4229];0.1457;413.5;1.0;2;463.3489239007683;1;0.1457;7.8136;13.7736;10.79
30;30;each;1068;403;1124;422;[4228];0.3235;412.5;1.0;2;500.60571439007765;1;0.3235;14.7558;16.6715;15.71
31;31;other,,;1143;403;1226;425;[];0.0;414.0;1.5;2;564.9955904960675;0;;;;
32;32;confused,.;35;502;162;521;[4230];0.4038;511.5;97.5;3;501.16227439822325;1;0.4038;13.5255;16.0022;14.76
33;33;Then;183;502;240;521;[];0.0;511.5;0.0;3;427.7956255970835;0;;;;
34;34;the;260;502;301;521;[4231];0.3235;511.5;0.0;3;371.7361447048162;1;0.3235;13.1734;16.246;14.71
35;35;walrus;318;502;405;521;[];0.0;511.5;0.0;3;280.94671608687656;0;;;;
36;36;shrugs;425;502;510;526;[4232, 4233];0.6951;514.0;2.5;3;198.75396167120797;2;0.3475;12.5204;15.2376;13.88
37;37;and;530;502;571;521;[];0.0;511.5;2.5;3;170.78712269957595;0;;;;
38;38;says,,;590;507;657;526;[4234];0.2749;516.5;5.0;3;152.144;1;0.2749;14.7522;15.8525;15.3
39;39;""",I";681;503;705;521;[];0.0;512.0;4.5;3;162.95054857225858;0;;;;
40;40;do,n't;724;502;795;521;[];0.0;511.5;0.5;3;179.19127568048617;0;;;;
41;41;know;815;502;872;521;[4235];0.2427;511.5;0.0;3;236.77604878872353;1;0.2427;13.735;16.5958;15.17
42;42;about;890;502;960;521;[4236];0.4041;511.5;0.0;3;297.07692148667485;1;0.4041;14.6781;16.2702;15.47
43;43;Arctic;978;502;1066;521;[4237];0.323;511.5;0.0;3;374.66039192847694;1;0.323;14.7666;16.6835;15.73
44;44;jokes,,;1085;502;1167;526;[];0.0;514.0;2.5;3;472.28903997446304;0;;;;
45;45;but;1190;502;1230;521;[4238];0.4204;511.5;2.5;3;574.0399788168068;1;0.4204;8.8295;14.6411;11.74
46;46;we;48;606;76;620;[];0.0;613.0;101.5;4;564.8883511633073;0;;;;
47;47;sure;95;606;151;620;[];0.0;613.0;0.0;4;490.3474781009892;0;;;;
48;48;know;170;601;227;620;[4239, 4240];0.7121;610.5;2.5;4;414.98153366143896;2;0.3561;13.1513;15.282;14.22
49;49;how;245;601;287;620;[4241];0.3235;610.5;0.0;4;355.6727615097901;1;0.3235;11.3694;14.3163;12.84
50;50;to;305;603;331;620;[];0.0;611.5;1.0;4;312.3475136446583;0;;;;
51;51;break;350;601;421;620;[4242];0.4692;610.5;1.0;4;224.54649692212973;1;0.4692;13.18;15.4745;14.33
52;52;the;440;601;481;620;[];0.0;610.5;0.0;4;167.31577714011314;0;;;;
53;53;"ice,!,""";500;601;569;620;[4243];0.469;610.5;0.0;4;90.14588886909932;1;0.469;14.5219;17.1002;15.81
54;54;The;588;601;631;620;[];0.0;610.5;0.0;4;58.55057027903316;0;;;;
55;55;penguin;650;601;750;625;[4244];0.4043;613.0;2.5;4;54.50674527065435;1;0.4043;13.624;16.1119;14.87
56;56;rolls;772;601;840;620;[4245];0.3232;610.5;2.5;4;146.17370926401227;1;0.3232;13.6418;15.0504;14.35
57;57;his;860;601;900;620;[4246];0.2429;610.5;0.0;4;229.5963093780037;1;0.2429;13.7973;13.6213;13.71
58;58;eyes,,;919;606;987;625;[4218];0.2585;615.5;5.0;4;286.09131633099247;1;0.2585;14.707;16.2907;15.5
59;59;but;1010;601;1050;620;[];0.0;610.5;5.0;4;376.6272232327344;0;;;;
60;60;ca,n't;1070;602;1140;620;[4219, 4247, 4249, 4250];1.8437;611.0;0.5;4;436.00631334878625;4;0.4609;12.0739;15.1523;13.61
61;61;help;1160;601;1216;625;[];0.0;613.0;2.0;4;524.8097038736993;0;;;;
62;62;but;552;700;592;719;[4216, 4248];0.825;709.5;96.5;5;50.82709198842683;2;0.4125;13.7877;16.0454;14.92
63;63;chuckle,.;612;700;724;719;[4217, 4251];0.9705;709.5;0.0;5;21.855999999999995;2;0.4852;14.0863;15.988;15.04
