;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
16;16;and;169;156;210;175;[];0.0;165.5;2.5;2;943.5214567433354;0;;;;
17;17;everything,.;228;156;386;180;[4663];0.4529;168.0;2.5;2;844.8512759859369;1;0.4529;13.9839;15.8465;14.92
18;18;He;408;157;435;175;[];0.0;166.0;2.0;2;827.8107871579505;0;;;;
19;19;thought;454;156;554;180;[4664];0.3882;168.0;2.0;2;781.2140265862267;1;0.3882;14.4318;16.4959;15.46
20;20;he;574;156;600;175;[4665];0.3557;165.5;2.5;2;774.1545086964654;1;0.3557;14.4224;17.1128;15.77
21;21;was;617;161;659;175;[];0.0;168.0;2.5;2;762.7552698835096;0;;;;
22;22;smart,,;679;157;761;178;[4666];0.2263;167.5;0.5;2;750.6117224604646;1;0.2263;14.5688;15.8861;15.23
23;23;But;784;157;824;175;[];0.0;166.0;1.5;2;753.4439605803909;0;;;;
24;24;with;842;156;899;175;[4667];0.4529;165.5;0.5;2;756.1356641073517;1;0.4529;14.8489;16.8085;15.83
25;25;his;919;156;959;175;[4668];0.6313;165.5;0.0;2;766.5054322932524;1;0.6313;15.3442;17.7063;16.53
26;26;decisions,,;978;156;1121;178;[4669, 4670, 4671];0.8896;167.0;1.5;2;776.621823730872;3;0.2965;14.0799;17.5183;15.8
27;27;he;1144;156;1170;175;[];0.0;165.5;1.5;2;837.6267293580511;0;;;;
28;28;did;1188;156;1230;175;[];0.0;165.5;0.0;2;857.7674930510399;0;;;;
29;29;depart,.;26;255;124;279;[4672];0.5015;267.0;101.5;3;921.6422619514937;1;0.5015;14.2379;16.5818;15.41
30;30;He;147;256;173;274;[];0.0;265.0;2.0;3;891.2101210236931;0;;;;
31;31;made;191;255;248;274;[4673];0.3071;264.5;0.5;3;842.1014189603683;1;0.3071;14.1985;17.3482;15.77
32;32;self,-,driving;268;255;444;279;[4674, 4675];0.6147;267.0;2.5;3;730.2622070291367;2;0.3074;15.2418;18.0617;16.65
33;33;cars,,;462;260;529;277;[4676];0.2588;268.5;1.5;3;697.3768467443307;1;0.2588;16.089;18.4251;17.26
34;34;That;551;255;608;274;[];0.0;264.5;4.0;3;676.1327797223454;0;;;;
35;35;crashed;627;255;728;274;[4677];0.647;264.5;0.0;3;656.3249559593675;1;0.647;14.4247;17.1228;15.77
36;36;and;747;255;788;274;[4678];0.3391;264.5;0.0;3;654.41984;1;0.3391;15.2199;17.841;16.53
37;37;burned;807;255;893;274;[];0.0;264.5;0.0;3;655.0633543521311;0;;;;
38;38;like;912;255;968;274;[4679, 4680];0.4524;264.5;0.0;3;668.0037770964066;2;0.2262;12.501;16.8355;14.67
39;39;stars,.;988;256;1069;274;[4682];0.1941;265.0;0.5;3;687.297187405176;1;0.1941;13.0733;15.4983;14.29
40;40;His;1092;255;1133;274;[];0.0;264.5;0.5;3;725.8645977143847;0;;;;
41;41;people;1152;255;1238;279;[4681];1.1321;267.0;2.5;3;749.4288971043654;1;1.1321;13.3725;15.8771;14.62
42;42;were;78;359;136;373;[];0.0;366.0;99.0;4;848.8923490614495;0;;;;
43;43;in;156;354;181;373;[4683];0.3232;363.5;2.5;4;815.3930416032907;1;0.3232;13.2178;16.7811;15.0
44;44;fear,,;201;355;267;376;[];0.0;365.5;2.0;4;752.5019912631898;0;;;;
45;45;But;290;355;331;373;[4684];0.259;364.0;1.5;4;712.933694178544;1;0.259;13.0724;16.1801;14.63
46;46;the;350;354;391;373;[4685];0.5176;363.5;0.5;4;676.9327206562449;1;0.5176;13.3743;16.6906;15.03
47;47;king;411;354;467;378;[];0.0;366.0;2.5;4;632.1907050052743;0;;;;
48;48;just;485;354;541;378;[4686];0.4368;366.0;0.0;4;599.2640068409462;1;0.4368;14.4695;17.0178;15.74
49;49;laughed;560;354;661;378;[4687];0.5178;366.0;0.0;4;562.7115263570363;1;0.5178;12.9793;15.2204;14.1
50;50;and;680;354;721;373;[];0.0;363.5;2.5;4;558.3340543931255;0;;;;
51;51;would,n't;738;354;856;373;[4688, 4689];0.6958;363.5;0.0;4;555.41984;2;0.3479;13.4734;15.6934;14.58
52;52;tear,.;875;355;942;373;[4690];0.5339;364.0;0.5;4;563.8313459670946;1;0.5339;14.4272;16.1887;15.31
53;53;Next,,;965;355;1032;376;[4691];0.2588;365.5;1.5;4;583.2216145300735;1;0.2588;12.3422;15.9173;14.13
54;54;he;1055;354;1081;373;[];0.0;363.5;2.0;4;620.6739520030349;0;;;;
55;55;bought;1100;354;1186;378;[4692];0.1777;366.0;2.5;4;637.7025547189422;1;0.1777;14.8346;7.2483;11.04
56;56;Twitter;48;453;151;472;[4693];0.5015;462.5;96.5;5;775.507547335979;1;0.5015;12.6975;10.4029;11.55
57;57;so;170;458;196;472;[];0.0;465.0;2.5;5;739.6009383275995;0;;;;
58;58;grand,,;214;453;297;477;[];0.0;465.0;0.0;5;659.6310841486063;0;;;;
59;59;But;320;454;360;472;[4694];0.356;463.0;2.0;5;618.8852836956665;1;0.356;12.4996;15.7764;14.14
60;60;made;378;453;436;472;[];0.0;462.5;0.5;5;570.3186582736581;0;;;;
61;61;it;455;453;480;472;[4695];0.2427;462.5;0.0;5;545.0742209782679;1;0.2427;10.9002;14.5613;12.73
62;62;worse;498;458;571;472;[4696];0.3071;465.0;2.5;5;501.1548143788161;1;0.3071;9.4585;6.1974;7.83
63;63;than;590;453;645;472;[];0.0;462.5;2.5;5;475.3950045752118;0;;;;
64;64;what;663;453;720;472;[4697, 4698, 4699];1.019;462.5;0.0;5;460.08665528905055;3;0.3397;14.1691;15.6588;14.91
65;65;was;738;458;780;472;[4700];0.3235;465.0;2.5;5;456.41984;1;0.3235;15.9046;16.6914;16.3
66;66;planned,.;799;453;912;477;[4701];0.2429;465.0;0.0;5;451.9093740730165;1;0.2429;16.236;17.9188;17.08
67;67;He;934;454;961;472;[];0.0;463.0;2.0;5;482.35262700131074;0;;;;
68;68;tweeted;980;453;1081;472;[4702, 4703];0.9055;462.5;0.5;5;499.13395634345056;2;0.4528;11.7471;15.7778;13.76
69;69;all;1100;453;1140;472;[];0.0;462.5;0.0;5;558.588952965475;0;;;;
70;70;day,,;1159;453;1212;477;[];0.0;465.0;2.5;5;590.7307494748056;0;;;;
71;71;Making;34;552;121;576;[];0.0;564.0;99.0;6;745.527263924711;0;;;;
72;72;people;139;552;226;576;[4704];0.3394;564.0;0.0;6;654.8831569486772;1;0.3394;13.5158;15.8386;14.68
73;73;roll;247;552;300;571;[4705];0.6145;561.5;2.5;6;596.8294648013498;1;0.6145;13.5201;16.3193;14.92
74;74;their;320;552;391;571;[];0.0;561.5;0.0;6;526.7785603601059;0;;;;
75;75;eyes;409;557;465;576;[];0.0;566.5;5.0;6;471.3286705209706;0;;;;
76;76;in;485;552;510;571;[4706];0.3076;561.5;5.0;6;446.7185982865115;1;0.3076;12.2988;15.6518;13.98
77;77;dismay,.;529;552;627;576;[4707];0.7441;564.0;2.5;6;383.3954184064615;1;0.7441;11.0446;14.0762;12.56
78;78;And;648;552;691;571;[];0.0;561.5;2.5;6;367.84906096803564;0;;;;
79;79;when;708;552;765;571;[4708];0.4368;561.5;0.0;6;357.655132851558;1;0.4368;12.7591;14.3869;13.57
80;80;it;785;552;810;571;[4709];0.3555;561.5;0.0;6;357.48894536064415;1;0.3555;13.7715;14.3365;14.05
81;81;came;830;557;886;571;[];0.0;564.0;2.5;6;361.1868464590946;0;;;;
82;82;to;905;553;931;571;[];0.0;562.0;2.0;6;379.3221033041254;0;;;;
83;83;playing;949;552;1051;576;[4710];0.5176;564.0;2.0;6;391.7277039667549;1;0.5176;13.1812;14.948;14.06
84;84;Elden;1070;552;1140;571;[4711, 4712, 4714];1.6177;561.5;2.5;6;461.5514728121508;3;0.5392;10.6139;12.2508;11.43
85;85;Ring,,;1159;552;1227;576;[4713];0.5498;564.0;2.5;6;519.0208955861657;1;0.5498;12.6604;14.371;13.52
86;86;The;25;651;67;670;[];0.0;660.5;96.5;7;756.4792534729988;0;;;;
87;87;king;87;651;143;675;[4715];0.3232;663.0;2.5;7;683.6739282253387;1;0.3232;12.6712;15.6555;14.16
88;88;was;159;656;202;670;[];0.0;663.0;0.0;7;631.2872855800802;0;;;;
89;89;the;221;651;262;670;[4716];0.3071;660.5;2.5;7;577.0676675530052;1;0.3071;12.474;14.2595;13.37
90;90;worst;279;652;352;670;[];0.0;661.0;0.5;7;498.2291409934446;0;;;;
91;91;of;371;652;397;670;[4717];0.2424;661.0;0.0;7;460.3475523287439;1;0.2424;12.3024;15.3938;13.85
92;92;all;416;651;456;670;[4718];0.5503;660.5;0.5;7;412.85138650011294;1;0.5503;12.1416;16.3199;14.23
93;93;things,.;476;651;573;675;[4719];0.3071;663.0;2.5;7;325.9368161700449;1;0.3071;12.9578;15.7404;14.35
94;94;His;596;651;637;670;[];0.0;660.5;2.5;7;294.3699932653898;0;;;;
95;95;build;656;651;727;670;[4720];0.4854;660.5;0.0;7;263.3987033663333;1;0.4854;12.8419;15.2733;14.06
96;96;fumbled;747;651;847;670;[4721];0.5337;660.5;0.0;7;258.41984;1;0.5337;13.2258;15.3855;14.31
97;97;and;866;651;907;670;[];0.0;660.5;0.0;7;273.00161782499674;0;;;;
98;98;stumbled,,;927;651;1053;673;[4722];0.647;662.0;1.5;7;295.71756440067196;1;0.647;12.849;14.9315;13.89
99;99;Leaving;1077;651;1178;675;[4723];0.4526;663.0;1.0;7;391.96918059340527;1;0.4526;13.1502;15.467;14.31
100;100;his;1196;651;1237;670;[4724];0.3884;660.5;2.5;7;491.4558895110176;1;0.3884;8.3153;10.8235;9.57
101;101;subjects;34;750;149;774;[4725];0.3394;762.0;101.5;8;647.6497953485863;1;0.3394;13.7479;15.6815;14.71
102;102;un,-,enchanted;168;750;344;769;[4726];0.5176;759.5;2.5;8;462.326386674031;1;0.5176;12.4117;15.2269;13.82
103;103;and;363;750;404;769;[4727];0.259;759.5;0.0;8;406.5330783774743;1;0.259;12.1281;15.0948;13.61
104;104;humbled,.;423;750;535;769;[4728, 4729];1.3587;759.5;0.0;8;290.60228735346465;2;0.6793;11.4139;13.3612;12.39
105;105;Though;557;750;644;774;[4730];0.356;762.0;2.5;8;204.43524504122482;1;0.356;12.7238;15.5854;14.15
106;106;the;663;750;704;769;[];0.0;759.5;2.5;8;175.7453379611124;0;;;;
107;107;king;724;750;780;774;[4731];0.3398;762.0;2.5;8;154.41984000000002;1;0.3398;13.521;16.8074;15.16
108;108;may;797;755;839;774;[];0.0;764.5;2.5;8;155.5878601146812;0;;;;
109;109;have;858;750;914;769;[4732];0.3069;759.5;5.0;8;178.37963509062797;1;0.3069;14.4934;15.6307;15.06
110;110;ruled;936;750;1004;769;[4733];0.4368;759.5;0.0;8;224.47224107908215;1;0.4368;15.2457;16.4533;15.85
111;111;with;1021;750;1079;769;[4734];0.4204;759.5;0.0;8;290.65044815906543;1;0.4204;14.9729;17.0945;16.03
112;112;glee,,;1097;750;1165;774;[4735, 4736];0.728;762.0;2.5;8;354.43597759689345;2;0.364;11.7976;14.9209;13.36
113;113;His;1188;750;1229;769;[];0.0;759.5;2.5;8;439.92988329399213;0;;;;
114;114;actions;77;849;178;868;[4737];0.3074;858.5;99.0;9;603.0058025384711;1;0.3074;14.9467;18.1464;16.55
115;115;showed;198;849;283;868;[4738, 4739];0.6306;858.5;0.0;9;498.64521044031466;2;0.3153;13.0371;16.0069;14.52
116;116;his;302;849;343;868;[];0.0;858.5;0.0;9;439.14747169381;0;;;;
117;117;lack;362;849;418;868;[4740];0.3557;858.5;0.0;9;365.0066052759397;1;0.3557;12.4291;11.4719;11.95
118;118;of;437;850;463;868;[];0.0;859.0;0.5;9;320.71391284923334;0;;;;
119;119;wisdom,,;480;849;579;871;[4741];1.2292;860.0;1.0;9;207.09074449396726;1;1.2292;11.1064;14.4259;12.77
120;120;you;602;854;643;873;[];0.0;863.5;3.5;9;145.90607764951267;0;;;;
121;121;see,.;663;854;714;868;[4742];0.291;861.0;2.5;9;87.9935878065306;1;0.291;12.5262;16.0889;14.31
122;122;He;737;850;763;868;[];0.0;859.0;2.0;9;62.247039247385935;0;;;;
123;123;thought;782;849;883;873;[4743];0.2752;861.0;2.0;9;55.56608583538706;1;0.2752;13.7122;15.9044;14.81
124;124;he;902;849;928;868;[4744];0.2749;858.5;2.5;9;137.9626771814232;1;0.2749;14.5979;16.164;15.38
125;125;was;945;854;988;868;[];0.0;861.0;2.5;9;177.62088023390038;0;;;;
126;126;wise,,;1005;849;1074;871;[4745, 4746];0.728;860.0;1.0;9;234.1775267933829;2;0.364;15.5852;16.9276;16.26
127;127;But;1097;850;1138;868;[];0.0;859.0;1.0;9;324.69975715276655;0;;;;
128;128;in;1158;849;1183;868;[];0.0;858.5;0.5;9;384.8018267823914;0;;;;
129;129;reality,,;395;948;505;972;[4747];0.3398;960.0;101.5;10;273.6725391687402;1;0.3398;13.1839;15.9749;14.58
130;130;he;528;948;554;967;[];0.0;957.5;2.5;10;224.82544583535386;0;;;;
131;131;was;571;953;613;967;[];0.0;960.0;2.5;10;166.7923292452792;0;;;;
132;132;just;633;948;688;972;[4748];0.3721;960.0;0.0;10;92.07713882970958;1;0.3721;10.5243;14.4341;12.48
133;133;a;708;953;719;967;[];0.0;960.0;0.0;10;63.88886205799574;0;;;;
134;134;silly;738;948;809;972;[4749];0.8411;960.0;0.0;10;19.580159999999978;1;0.8411;12.3506;16.3442;14.35
135;135;guy,.;827;951;880;972;[];0.0;961.5;1.5;10;53.97857774215242;0;;;;
