;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
25;25;that;49;304;104;323;[];0.0;313.5;96.5;3;934.9211769626819;0;;;;
26;26;if;124;304;150;323;[];0.0;313.5;0.0;3;897.6729350566867;0;;;;
27;27;you;168;309;209;328;[4394];0.259;318.5;5.0;3;848.0033513691361;1;0.259;14.6768;18.4103;16.54
28;28;draw;228;304;286;323;[4395];0.2588;313.5;5.0;3;792.9399961745444;1;0.2588;14.103;17.0814;15.59
29;29;a;304;309;315;323;[];0.0;316.0;2.5;3;771.8696692663124;0;;;;
30;30;line;333;304;390;323;[];0.0;313.5;2.5;3;719.9394601862621;0;;;;
31;31;in;409;304;434;323;[4396];0.2585;313.5;0.0;3;691.4475997017319;1;0.2585;15.0087;17.0958;16.05
32;32;the;454;304;495;323;[4397];0.4529;313.5;0.0;3;654.793770841848;1;0.4529;8.2243;16.1392;12.18
33;33;space,,;514;309;596;328;[];0.0;318.5;5.0;3;598.3850686082386;0;;;;
34;34;you;618;309;659;328;[];0.0;318.5;0.0;3;572.3983961658929;0;;;;
35;35;can;679;309;719;323;[];0.0;316.0;2.5;3;558.0268229514477;0;;;;
36;36;draw;738;304;796;323;[4398];0.3887;313.5;2.5;3;542.4279763556508;1;0.3887;14.0121;17.1775;15.59
37;37;it;814;304;839;323;[];0.0;313.5;0.0;3;538.3326101336296;0;;;;
38;38;so;859;309;885;323;[4399];0.6467;316.0;2.5;3;537.49792;1;0.6467;15.1943;17.398;16.3
39;39;that;904;304;959;323;[];0.0;313.5;2.5;3;538.6384382248323;0;;;;
40;40;it;979;304;1004;323;[4400];0.437;313.5;0.0;3;548.6450648035453;1;0.437;15.5815;18.0011;16.79
41;41;does,n't;1023;304;1124;323;[4401];0.2752;313.5;0.0;3;559.1335832636834;1;0.2752;13.8043;15.9198;14.86
42;42;leave;1143;304;1215;323;[4402];0.4204;313.5;0.0;3;603.322822320925;1;0.4204;12.9697;16.0172;14.49
43;43;any;64;408;105;427;[];0.0;417.5;104.0;4;878.3877884928082;0;;;;
44;44;gaps;123;407;179;427;[4403];0.4368;417.0;0.5;4;814.8460466697292;1;0.4368;13.7601;16.504;15.13
45;45;or;198;408;225;422;[];0.0;415.0;2.0;4;779.0848157763611;0;;;;
46;46;holes,,;244;403;326;425;[4404];0.3555;414.0;1.0;4;696.039474349901;1;0.3555;13.7641;17.2278;15.5
47;47;and;349;403;390;422;[];0.0;412.5;1.5;4;649.3760375724427;0;;;;
48;48;it;409;403;434;422;[4405];0.4526;412.5;0.0;4;617.6375919366359;1;0.4526;13.2372;16.6437;14.94
49;49;passes;454;408;539;427;[];0.0;417.5;5.0;4;544.7919527427754;0;;;;
50;50;through;559;403;659;427;[4406];0.5015;415.0;2.5;4;481.6703600734494;1;0.5015;13.7254;15.4017;14.56
51;51;every;678;408;750;427;[4407];0.3237;417.5;2.5;4;449.5258067934325;1;0.3237;8.784;11.1219;9.95
52;52;point;769;403;839;427;[];0.0;415.0;2.5;4;434.53242890869075;0;;;;
53;53;in;859;403;884;422;[];0.0;412.5;2.5;4;438.49792;0;;;;
54;54;the;904;403;945;422;[4408];0.7117;412.5;0.0;4;439.89519089583877;1;0.7117;14.6016;16.401;15.5
55;55;space,.;964;408;1046;427;[];0.0;417.5;5.0;4;443.7925548871752;0;;;;
56;56;Formally,,;1069;403;1196;427;[4409, 4410];1.1648;415.0;2.5;4;477.42422202197326;2;0.5824;13.638;15.7708;14.7
57;57;connectedness;49;502;239;521;[4411];0.5334;511.5;96.5;5;715.6231569850758;1;0.5334;12.9361;15.9428;14.44
58;58;is;259;502;284;521;[];0.0;511.5;0.0;5;676.3464547207196;0;;;;
59;59;defined;303;502;405;521;[4412];0.4365;511.5;0.0;5;574.9118697794354;1;0.4365;10.9071;15.1296;13.02
60;60;as;424;507;449;521;[];0.0;514.0;2.5;5;540.0283463053457;0;;;;
61;61;a;469;507;480;521;[];0.0;514.0;0.0;5;516.288386479191;0;;;;
62;62;space;499;507;570;526;[4413];0.5176;516.5;2.5;5;448.63099181096084;1;0.5176;13.1982;15.7597;14.48
63;63;that;589;502;644;521;[];0.0;511.5;5.0;5;407.2698353834794;0;;;;
64;64;can,not;664;504;749;521;[4414];0.3398;512.5;1.0;5;360.07051366820696;1;0.3398;13.2298;15.2586;14.24
65;65;be;769;502;795;521;[];0.0;511.5;1.0;5;347.4620353553556;0;;;;
66;66;written;812;502;914;521;[4415];0.2749;511.5;0.0;5;339.49792;1;0.2749;13.4262;11.8536;12.64
67;67;as;934;507;959;521;[];0.0;514.0;2.5;5;345.6706623554947;0;;;;
68;68;the;979;502;1020;521;[4416];0.4043;511.5;2.5;5;356.8840579421928;1;0.4043;12.546;14.5909;13.57
69;69;union;1039;502;1109;521;[];0.0;511.5;0.0;5;379.69759389978543;0;;;;
70;70;of;1128;503;1155;521;[4417];0.4854;512.0;0.5;5;427.0330708660471;1;0.4854;8.6954;11.6867;10.19
71;71;two;1174;504;1215;521;[];0.0;512.5;0.5;5;456.4036971950232;0;;;;
72;72;disjoint;25;601;141;625;[4418];0.437;613.0;100.5;6;765.1106781723063;1;0.437;12.877;15.5373;14.21
73;73;non,-,empty;161;603;292;625;[4419];0.2913;614.0;1.0;6;623.1769388009207;1;0.2913;12.4348;14.9287;13.68
74;74;open;310;606;366;625;[4420];0.4368;615.5;1.5;6;555.3687692455225;1;0.4368;9.8781;13.4421;11.66
75;75;sets,.;386;603;453;620;[4421];1.1484;611.5;4.0;6;480.4865195333647;1;1.1484;10.4948;13.4359;11.97
76;76;This;474;601;531;620;[];0.0;610.5;1.0;6;414.801804544395;0;;;;
77;77;means;549;606;621;620;[4422];0.2754;613.0;2.5;6;345.4368032698404;1;0.2754;11.9823;14.0293;13.01
78;78;that;641;601;696;620;[];0.0;610.5;2.5;6;296.2374470813682;0;;;;
79;79;if;716;601;742;620;[4423];0.2585;610.5;0.0;6;271.95535709613523;1;0.2585;12.0023;13.6814;12.84
80;80;you;760;606;801;625;[];0.0;615.5;5.0;6;245.10957111725853;0;;;;
81;81;take;821;601;877;620;[4424, 4429, 4430];1.0679;610.5;5.0;6;240.49792000000002;3;0.356;13.1719;14.9346;14.05
82;82;two;896;603;937;620;[4425];0.291;611.5;1.0;6;242.01253077740915;1;0.291;12.6082;14.4315;13.52
83;83;non,-,empty;956;603;1087;625;[4426, 4427, 4428, 4431];1.488;614.0;2.5;6;251.06596315169128;4;0.372;13.1146;12.7722;12.94
84;84;open;1105;606;1161;625;[4432];0.4851;615.5;1.5;6;333.423350491963;1;0.4851;7.5519;9.6539;8.6
85;85;sets;1181;603;1236;620;[];0.0;611.5;4.0;6;393.9596642465906;0;;;;
86;86;in;71;700;96;719;[];0.0;709.5;98.0;7;785.8108658534103;0;;;;
87;87;the;115;700;156;719;[];0.0;709.5;0.0;7;726.8718930411923;0;;;;
88;88;space,,;176;705;257;724;[4433];0.2913;714.5;5.0;7;627.0044313187001;1;0.2913;11.5693;14.7984;13.18
89;89;they;280;700;337;724;[];0.0;712.0;2.5;7;549.1993562389586;0;;;;
90;90;can,not;355;702;441;719;[4434];0.291;710.5;1.5;7;450.75148462682455;1;0.291;10.829;13.6697;12.25
91;91;have;460;700;516;719;[];0.0;709.5;1.0;7;380.27219316337926;0;;;;
92;92;no;535;705;561;719;[4435];0.6792;712.0;2.5;7;338.9173422728415;1;0.6792;12.3325;16.2281;14.28
93;93;points;580;700;666;724;[4436];0.3076;712.0;0.0;7;244.5956698171217;1;0.3076;13.7311;16.9216;15.33
94;94;in;686;700;711;719;[];0.0;709.5;2.5;7;212.07320644835454;0;;;;
95;95;common,,;730;705;827;723;[4437];0.3721;714.0;4.5;7;143.75971874376498;1;0.3721;14.1982;16.0605;15.13
96;96;and;850;700;891;719;[];0.0;709.5;4.5;7;141.49792000000002;0;;;;
97;97;therefore;910;700;1041;719;[4438, 4440];0.469;709.5;0.0;7;147.32758632817686;2;0.2345;12.9886;13.3545;13.17
98;98;can,not;1060;702;1146;719;[4439];0.2427;710.5;1.0;7;237.72988388775696;1;0.2427;13.8227;16.214;15.02
99;99;be;1165;700;1191;719;[];0.0;709.5;1.0;7;328.1121053744991;0;;;;
100;100;separated;19;799;149;823;[];0.0;811.0;101.5;8;720.9422384167032;0;;;;
101;101;by;168;799;195;823;[4441];0.291;811.0;0.0;8;675.0087424124864;1;0.291;13.9736;16.3933;15.18
102;102;a;213;804;224;818;[];0.0;811.0;0.0;8;646.3650132342301;0;;;;
103;103;line,.;243;799;310;818;[4442];0.356;808.5;2.5;8;560.5796192632108;1;0.356;12.3737;14.8738;13.62
104;104;This;332;799;389;818;[];0.0;808.5;0.0;8;481.8441847042324;0;;;;
105;105;definition;408;799;554;818;[4443];0.5662;808.5;0.0;8;317.82055681356803;1;0.5662;12.3545;15.7457;14.05
106;106;captures;573;801;689;823;[4444];0.3235;812.0;3.5;8;183.8314421781171;1;0.3235;13.5202;15.689;14.6
107;107;the;708;799;749;818;[];0.0;808.5;3.5;8;127.27140422454059;0;;;;
108;108;intuition;769;799;899;818;[4445];0.2749;808.5;0.0;8;42.49792000000002;1;0.2749;12.8337;14.2555;13.54
109;109;that;918;799;974;818;[];0.0;808.5;0.0;8;64.88734185714807;0;;;;
110;110;a;993;804;1004;818;[];0.0;811.0;2.5;8;131.11219292379485;0;;;;
111;111;space;1024;804;1094;823;[4446];0.259;813.5;2.5;8;159.50395334688855;1;0.259;12.0515;14.4041;13.23
112;112;is;1114;799;1139;818;[4447];0.3235;808.5;5.0;8;248.69165312347414;1;0.3235;7.5484;8.1141;7.83
113;113;either;1158;799;1244;818;[];0.0;808.5;0.0;8;292.1412246385066;0;;;;
114;114;connected;117;898;248;917;[];0.0;907.5;99.0;9;622.0978025465822;0;;;;
115;115;or;266;903;293;917;[4448];0.2913;910.0;2.5;9;577.5324412821209;1;0.2913;12.2754;14.8202;13.55
116;116;not,,;312;900;364;920;[];0.0;910.0;0.0;9;506.5091109282107;0;;;;
117;117;rather;389;898;473;917;[4449, 4450];0.6956;907.5;2.5;9;397.7383510969069;2;0.3478;10.8257;13.523;12.17
118;118;than;492;898;547;917;[];0.0;907.5;0.0;9;324.1431300109358;0;;;;
119;119;having;567;898;653;922;[4451];0.3882;910.0;2.5;9;219.19829363680367;1;0.3882;11.9589;15.2053;13.58
120;120;varying;670;898;773;922;[4452];0.3721;910.0;0.0;9;103.03376113336057;1;0.3721;13.0795;13.7952;13.44
121;121;degrees;791;898;892;922;[4455];0.2588;910.0;0.0;9;37.50207999999998;1;0.2588;12.0589;11.3612;11.71
122;122;of;911;899;938;917;[4453];0.2752;908.0;2.0;9;57.002049904248146;1;0.2752;13.4623;14.4622;13.96
123;123;connectedness,.;957;898;1159;917;[4454];0.3074;907.5;0.5;9;95.68866564691136;1;0.3074;13.4197;14.3517;13.89
