;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
28;28;like;228;453;285;472;[986, 987];0.647;462.5;0.0;3;550.3062327466713;2;0.3235;10.7527;13.997;12.37
29;29;Babys;304;453;374;477;[988];0.3882;465.0;2.5;3;474.578977410329;1;0.3882;13.572;16.4504;15.01
30;30;do,.;393;453;431;472;[];0.0;462.5;2.5;3;434.3412660568111;0;;;;
31;31;They;452;453;510;477;[989];0.291;465.0;2.5;3;376.443163571652;1;0.291;12.1986;14.9435;13.57
32;32;learn;528;453;599;472;[990];0.3397;462.5;2.5;3;331.68331311634233;1;0.3397;12.242;14.5767;13.41
33;33;by;619;453;645;477;[];0.0;465.0;2.5;3;308.8572346567805;0;;;;
34;34;collecting;664;453;810;477;[991, 997];1.1482;465.0;0.0;3;290.80544;2;0.5741;14.565;16.1962;15.38
35;35;discovered;828;453;975;472;[992, 993, 996, 998, 999];1.9735;462.5;2.5;3;306.1617784764022;5;0.3947;13.5344;15.772;14.65
36;36;coherences;994;453;1139;472;[994, 995, 1000];1.7145;462.5;0.0;3;384.06339606871364;3;0.5715;14.3056;14.1376;14.22
37;37;of;1158;454;1185;472;[];0.0;463.0;0.5;3;504.7242044917537;0;;;;
38;38;things,.;34;552;131;576;[1001];0.4205;564.0;101.0;4;647.1218771451275;1;0.4205;11.0185;14.1379;12.58
39;39;They;152;552;210;576;[];0.0;564.0;0.0;4;572.1511148987071;0;;;;
40;40;even;228;557;284;571;[1002];0.485;564.0;0.0;4;504.97283004121476;1;0.485;11.7222;14.2516;12.99
41;41;learn;303;552;374;571;[1003];0.3884;561.5;2.5;4;423.54431064510067;1;0.3884;10.8719;13.8108;12.34
42;42;to;394;553;420;571;[];0.0;562.0;0.5;4;383.40814894813275;0;;;;
43;43;talk;439;552;495;571;[1004];0.2752;561.5;0.5;4;321.35701125046825;1;0.2752;12.1239;14.3882;13.26
44;44;like;513;552;570;571;[];0.0;561.5;0.0;4;266.0617384740496;0;;;;
45;45;babies;589;552;674;571;[1005];0.356;561.5;0.0;4;210.62730848547056;1;0.356;11.8314;14.2355;13.03
46;46;do,,;693;552;731;574;[1006];0.3563;563.0;1.5;4;194.64353480101408;1;0.3563;13.525;14.893;14.21
47;47;by;754;552;780;576;[];0.0;564.0;1.0;4;191.86947823933227;0;;;;
48;48;memorizing;797;552;945;576;[1007];0.4368;564.0;0.0;4;197.70984163625644;1;0.4368;13.8644;15.2864;14.58
49;49;the;964;552;1005;571;[1008];0.2749;561.5;2.5;4;291.442630855257;1;0.2749;13.4528;15.1982;14.33
50;50;words;1022;552;1094;571;[1009];0.6475;561.5;0.0;4;336.50824043377247;1;0.6475;15.104;16.2999;15.7
51;51;that;1114;552;1169;571;[1010, 1011];0.7275;561.5;0.0;4;414.6394181452526;2;0.3638;11.2809;15.5627;13.42
52;52;are;1189;557;1230;571;[];0.0;564.0;2.5;4;481.9692594759894;0;;;;
53;53;attached;34;651;150;670;[1012, 1013];0.4529;660.5;96.5;5;606.975007360133;2;0.2264;14.8167;16.448;15.63
54;54;to;169;652;195;670;[];0.0;661.0;0.5;5;562.6097862282824;0;;;;
55;55;things;214;651;299;675;[1014];0.275;663.0;2.0;5;459.5124933664302;1;0.275;11.9697;15.57;13.77
56;56;and;319;651;360;670;[];0.0;660.5;2.5;5;401.14899421515884;0;;;;
57;57;meanings,.;377;651;506;675;[1015];0.4042;663.0;2.5;5;260.1592719082554;1;0.4042;11.7909;14.1586;12.97
58;58;One;527;652;570;670;[];0.0;661.0;2.0;5;204.01561597052708;0;;;;
59;59;could;589;651;660;670;[1016];0.4852;660.5;0.5;5;132.26713711210954;1;0.4852;12.3121;13.9834;13.15
60;60;say;679;656;720;675;[];0.0;665.5;5.0;5;97.24380268085774;0;;;;
61;61;that;739;651;794;670;[1017];0.3881;660.5;5.0;5;97.80543999999998;1;0.3881;13.3315;14.7762;14.05
62;62;people;813;651;900;675;[];0.0;663.0;2.5;5;112.70901454557041;0;;;;
63;63;try;919;652;960;675;[1018];0.2587;663.5;0.5;5;193.64442558419702;1;0.2587;13.1434;15.1817;14.16
64;64;to;979;652;1005;670;[];0.0;661.0;2.5;5;249.89204461093516;0;;;;
65;65;make;1022;651;1080;670;[1019, 1021];0.2427;660.5;0.5;5;289.95054536909157;2;0.1213;12.0544;8.9381;10.5
66;66;computers;1099;652;1229;675;[1020];0.3071;663.5;3.0;5;362.053326955897;1;0.3071;13.6053;15.2559;14.43
67;67;learn;56;750;127;769;[1023];0.4368;759.5;96.0;6;622.0432;1;0.4368;14.1068;16.0732;15.09
68;68;Like;146;750;203;769;[1022];0.2753;759.5;0.0;6;546.0432;1;0.2753;14.6873;16.1158;15.4
69;69;Humans;221;751;307;769;[1024];0.2916;760.0;0.5;6;442.04319999999996;1;0.2916;13.4191;15.621;14.52
70;70;do,.;326;750;364;769;[];0.0;759.5;0.5;6;385.04319999999996;0;;;;
71;71;And;385;750;428;769;[1025];0.2585;759.5;0.0;6;321.04319999999996;1;0.2585;12.428;15.4403;13.93
72;72;the;447;750;488;769;[1026];0.3721;759.5;0.0;6;261.04319999999996;1;0.3721;12.0394;14.2225;13.13
73;73;result;509;750;592;769;[];0.0;759.5;0.0;6;157.04319999999996;0;;;;
74;74;is;612;750;637;769;[];0.0;759.5;0.0;6;112.04319999999996;0;;;;
75;75;no;657;755;683;769;[1027];0.5499;762.0;2.5;6;66.04319999999996;1;0.5499;13.1161;15.3698;14.24
76;76;human,,;702;750;784;772;[1030];0.178;761.0;1.0;6;0.0;1;0.178;12.2889;7.8944;10.09
77;77;but;807;750;847;769;[];0.0;759.5;1.5;6;57.956800000000044;0;;;;
78;78;artificial;867;750;1012;769;[1028];0.3397;759.5;0.0;6;117.95680000000004;1;0.3397;15.3416;16.6963;16.02
79;79;intelligence,.;1032;750;1219;774;[1029];0.2425;762.0;2.5;6;282.95680000000004;1;0.2425;14.3397;16.5752;15.46
