;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
26;26;3.Subject;499;453;629;477;[449];0.5662;465.0;2.0;3;536.1147151744535;1;0.5662;13.4483;8.8987;11.17
27;27;matter;647;454;735;472;[450];0.5013;463.0;2.0;3;453.7455328998683;1;0.5013;14.134;15.359;14.75
28;28;knowledge;754;453;885;477;[451, 452];0.6957;465.0;2.0;3;349.08378224515894;2;0.3478;14.4419;16.233;15.34
29;29;Knowing;903;453;1005;477;[453, 454, 455];1.0999;465.0;0.0;3;298.9539613829955;3;0.3666;15.4992;17.1177;16.31
30;30;what;1022;453;1079;472;[456];0.3074;462.5;2.5;3;294.3032949638614;1;0.3074;15.4538;16.9923;16.22
31;31;you;1098;458;1139;477;[457];0.5819;467.5;5.0;3;289.8375555834433;1;0.5819;11.1749;16.6969;13.94
32;32;are;1159;458;1200;472;[];0.0;465.0;2.5;3;304.6261404190153;0;;;;
33;33;talking;41;552;142;576;[458];0.3397;564.0;99.0;4;957.4605149804274;1;0.3397;14.4629;17.9573;16.21
34;34;about;161;552;231;571;[459, 460];0.8252;561.5;2.5;4;871.5227157949386;2;0.4126;13.257;15.6122;14.43
35;35;is;251;552;276;571;[];0.0;561.5;0.0;4;827.7285715417737;0;;;;
36;36;essential,,;295;552;438;574;[461];0.3075;563.0;1.5;4;670.5249179460711;1;0.3075;13.527;16.3398;14.93
37;37;depending;460;552;592;576;[462];0.3879;564.0;1.0;4;524.1260132321096;1;0.3879;12.8445;15.8457;14.35
38;38;on;610;557;636;571;[];0.0;564.0;0.0;4;485.38287994797;0;;;;
39;39;what;654;552;711;571;[463];0.4368;561.5;2.5;4;417.81309235899425;1;0.4368;15.0201;15.8325;15.43
40;40;subject;731;552;831;576;[464];0.4691;564.0;2.5;4;313.67780053198777;1;0.4691;14.9242;16.4958;15.71
41;41;you;850;557;891;576;[];0.0;566.5;2.5;4;268.4599682384425;0;;;;
42;42;are;911;557;952;571;[465];0.4044;564.0;2.5;4;233.70500924581305;1;0.4044;15.5397;16.9009;16.22
43;43;mentoring;969;552;1102;576;[466];0.3232;564.0;0.0;4;190.30016;1;0.3232;14.7377;16.2587;15.5
44;44;someone;1121;557;1222;571;[467, 468];1.6177;564.0;0.0;4;199.48406489387972;2;0.8088;14.2364;16.6217;15.43
45;45;in;34;651;59;670;[];0.0;660.5;96.5;5;1025.8882502819617;0;;;;
46;46;this;78;651;134;670;[469];0.7441;660.5;0.0;5;951.2454688809746;1;0.7441;13.7862;15.5007;14.64
47;47;can;153;656;194;670;[471];0.4368;663.0;2.5;5;891.574413084284;1;0.4368;12.7182;15.0472;13.88
48;48;very,.;212;656;280;675;[470, 472];0.9546;665.5;2.5;5;805.549059751537;2;0.4773;13.0669;12.6494;12.86
49;49;4.Determination;302;651;524;670;[473];0.3237;660.5;5.0;5;564.6311982759945;1;0.3237;12.44;15.6844;14.06
50;50;Never;543;652;614;670;[474];0.6146;661.0;0.5;5;476.1973100161166;1;0.6146;13.4946;16.1732;14.83
51;51;give;632;651;689;675;[475];0.356;663.0;2.0;5;401.8670382932463;1;0.356;13.432;14.9288;14.18
52;52;up,.;708;656;745;675;[];0.0;665.5;2.5;5;347.5643475193989;0;;;;
53;53;5.Creativity;768;651;944;675;[476, 477, 478, 479];1.2451;663.0;2.5;5;164.10159190753015;4;0.3113;13.5451;15.2526;14.4
54;54;Sometimes;963;651;1094;670;[480];0.1781;660.5;2.5;5;96.30016;1;0.1781;11.1493;9.0518;10.1
55;55;you;1113;656;1154;675;[481];0.3395;665.5;5.0;5;96.9597507555873;1;0.3395;10.835;8.2876;9.56
56;56;must;1172;652;1229;670;[];0.0;661.0;4.5;5;132.93571253273376;0;;;;
57;57;apply;154;750;225;774;[483];0.3397;762.0;101.0;6;855.3583999999998;1;0.3397;12.5005;14.6531;13.58
58;58;creative;244;750;360;769;[482, 484];0.5503;759.5;2.5;6;720.3583999999998;2;0.2751;12.9441;15.359;14.15
59;59;problem;379;750;481;774;[485];0.307;762.0;2.5;6;599.3583999999998;1;0.307;10.4062;13.9163;12.16
60;60;solving;500;750;601;774;[486];0.3401;762.0;0.0;6;479.35839999999985;1;0.3401;12.599;13.8177;13.21
61;61;in;620;750;645;769;[];0.0;759.5;2.5;6;435.35839999999985;0;;;;
62;62;order;664;750;735;769;[487];0.3558;759.5;0.0;6;345.35839999999985;1;0.3558;13.9124;15.196;14.55
63;63;to;754;751;780;769;[];0.0;760.0;0.5;6;300.35839999999985;0;;;;
64;64;overcome;799;755;915;769;[488];0.259;762.0;2.0;6;165.35839999999985;1;0.259;13.8963;15.806;14.85
65;65;difficulties,.;933;750;1121;769;[489, 490, 491, 492];1.5856;759.5;2.5;6;0.0;4;0.3964;13.3317;15.1708;14.25
