;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
18;18;Costa;527;305;599;323;[3763, 3764];0.5662;314.0;3.0;2;455.5319749068774;2;0.2831;13.6363;14.6523;14.14
19;19;Rica;617;304;674;323;[];0.0;313.5;0.5;2;452.424;0;;;;
20;20;is;693;304;718;323;[];0.0;313.5;0.0;2;454.26701328905665;0;;;;
21;21;home;738;304;794;323;[3765];0.2749;313.5;0.0;2;460.502524816705;1;0.2749;13.4005;15.5211;14.46
22;22;to;813;306;839;323;[];0.0;314.5;1.0;2;480.17635860437775;0;;;;
23;23;at;858;306;883;323;[3766];0.5825;314.5;0.0;2;497.06477582158243;1;0.5825;13.5058;14.7001;14.1
24;24;least;902;304;973;323;[3759];0.1133;313.5;1.0;2;516.8430037860239;1;0.1133;13.1424;15.8162;14.48
25;25;five;993;304;1049;323;[];0.0;313.5;0.0;2;566.4676154579007;0;;;;
26;26;living;1067;304;1154;328;[3767];0.3879;316.0;2.5;2;610.1740100680789;1;0.3879;13.9495;15.1276;14.54
27;27;local;1172;304;1243;323;[3768];0.5498;313.5;2.5;2;689.1741627212674;1;0.5498;13.2996;15.4498;14.37
28;28;indigenous;34;403;179;427;[3769, 3770];0.5339;415.0;101.5;3;587.5741078047602;2;0.267;13.6046;16.1639;14.88
29;29;languages;198;403;329;427;[3771];0.3235;415.0;0.0;3;475.1913847730827;1;0.3235;12.8321;15.9424;14.39
30;30;spoken;349;403;434;427;[3772];0.3723;415.0;0.0;3;411.0672890933551;1;0.3723;11.5228;14.5163;13.02
31;31;by;453;403;480;427;[];0.0;415.0;0.0;3;388.61951696043263;0;;;;
32;32;the;498;403;539;422;[];0.0;412.5;2.5;3;371.0862705120738;0;;;;
33;33;descendants;558;403;719;422;[3773, 3774];0.7761;412.5;0.0;3;353.424;2;0.3881;13.0706;14.3095;13.69
34;34;of;738;404;764;422;[];0.0;413.0;0.5;3;363.7081568545858;0;;;;
35;35;pre,-,Columbian;783;403;974;427;[3775];0.4368;415.0;2.0;3;372.1940882960932;1;0.4368;11.8308;13.4758;12.65
36;36;peoples,:;993;403;1105;427;[3776, 3777];0.7114;415.0;0.0;3;487.43960381011306;2;0.3557;13.8302;15.0814;14.46
37;37;Maléku,,;1127;403;1225;426;[3778];0.3557;414.5;0.5;3;589.5817386610274;1;0.3557;11.0364;14.2855;12.66
38;38;Cabécar,,;70;502;183;525;[3779];0.5176;513.5;99.0;4;531.7774490917793;1;0.5176;13.0468;15.2815;14.16
39;39;Bribri,,;206;502;303;525;[3780];0.4368;513.5;0.0;4;429.648776749754;1;0.4368;12.1529;14.6195;13.39
40;40;Guaymi,,;325;502;423;526;[3781];0.469;514.0;0.5;4;338.6872294057749;1;0.469;12.6832;15.3902;14.04
41;41;and;446;502;487;521;[];0.0;511.5;2.5;4;303.30960183047284;0;;;;
42;42;Buglere,.;506;502;618;526;[3782];0.4851;514.0;2.5;4;251.74712582780361;1;0.4851;12.0315;14.2498;13.14
43;43;Some;641;503;697;521;[3783];0.4365;512.0;2.0;4;254.42399999999998;1;0.4365;12.7703;14.1859;13.48
44;44;Afro,-,Carib;714;502;863;521;[3784, 3785];0.6794;511.5;0.5;4;261.8406159528349;2;0.3397;13.2744;14.719;14.0
45;45;immigrants;882;502;1027;526;[3786, 3787];0.5342;514.0;2.5;4;339.19966179605785;2;0.2671;10.2482;12.6244;11.44
46;46;also;1046;502;1102;521;[];0.0;511.5;2.5;4;468.9048579003634;0;;;;
47;47;speak;1122;502;1193;526;[];0.0;514.0;2.5;4;531.9756033527854;0;;;;
48;48;Jamaican;64;601;179;620;[3788, 3789];0.5823;610.5;96.5;5;497.9966547704512;2;0.2911;13.4441;14.8291;14.14
49;49;patois;199;601;284;625;[3790];0.647;613.0;2.5;5;397.66932514660965;1;0.647;11.0538;13.698;12.38
50;50;(,or;306;601;345;625;[];0.0;613.0;0.0;5;341.9810769071294;0;;;;
51;51;Mekatelyu,),,;363;601;521;625;[3791];1.2292;613.0;0.0;5;199.55012844536077;1;1.2292;12.5787;15.3452;13.96
52;52;a;544;606;555;620;[];0.0;613.0;0.0;5;183.27363411729462;0;;;;
53;53;Creole,-,English;573;601;779;625;[3792, 3793];1.1321;613.0;0.0;5;150.42399999999998;2;0.566;12.8361;14.4754;13.66
54;54;language,.;798;601;926;625;[3794];0.3721;613.0;0.0;5;209.5420897160282;1;0.3721;13.1158;15.2729;14.19
55;55;In;949;602;974;620;[];0.0;611.0;2.0;5;335.10208021222434;0;;;;
56;56;addition,,;994;601;1121;623;[3795];0.3071;612.0;1.0;5;374.31793459913195;1;0.3071;12.9866;14.7933;13.89
57;57;many;1142;606;1200;625;[3796];0.7925;615.5;3.5;5;512.4531457241336;1;0.7925;11.8612;11.5422;11.7
58;58;Costa;26;701;98;719;[];0.0;710.0;94.5;6;556.9869077119855;0;;;;
59;59;Rican;116;700;187;719;[3797];0.3884;709.5;0.5;6;468.53150434368865;1;0.3884;12.3355;6.764;9.55
60;60;adults;207;700;292;719;[];0.0;709.5;0.0;6;364.51506767561744;0;;;;
61;61;speak;312;700;383;724;[3798];0.3884;712.0;2.5;6;273.99062641367857;1;0.3884;11.0716;13.6982;12.38
62;62;a;402;705;413;719;[];0.0;712.0;0.0;6;245.68843554909125;0;;;;
63;63;second;432;700;518;719;[3799];0.3879;709.5;2.5;6;145.50694609729112;1;0.3879;10.165;12.9381;11.55
64;64;language;536;700;653;724;[];0.0;712.0;2.5;6;51.42399999999998;0;;;;
65;65;such;672;700;727;719;[3800];0.2747;709.5;2.5;6;59.82322761737284;1;0.2747;11.9842;13.7269;12.86
66;66;as;747;705;772;719;[];0.0;712.0;2.5;6;110.38830808813046;0;;;;
67;67;English,,;792;700;904;724;[3801];0.2424;712.0;0.0;6;149.03152204335836;1;0.2424;12.5053;14.7764;13.64
68;68;French,,;927;700;1024;722;[];0.0;711.0;1.0;6;280.02188943466547;0;;;;
69;69;Portuguese;1046;701;1193;724;[3802, 3803];0.6304;712.5;1.5;6;397.22112451701264;2;0.3152;14.8283;15.4689;15.15
70;70;or;1211;705;1238;719;[];0.0;712.0;0.5;6;561.7194439954523;0;;;;
71;71;German,.;589;800;687;818;[3804];0.5501;809.0;97.0;7;24.576000000000022;1;0.5501;11.5659;16.3197;13.94
