;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
37;37;am;439;507;466;521;[1914];0.3071;514.0;2.0;3;1048.680700715619;1;0.3071;16.2699;15.241;15.76
38;38;not;484;504;524;521;[];0.0;512.5;1.5;3;1046.1502236549975;0;;;;
39;39;able;544;502;600;521;[1915];0.3236;511.5;1.0;3;1046.022173021873;1;0.3236;16.7646;15.6753;16.22
40;40;to;619;504;645;521;[];0.0;512.5;1.0;3;1048.9436335921018;0;;;;
41;41;read;666;502;720;521;[];0.0;511.5;1.0;3;1053.4952169105475;0;;;;
42;42;minds;737;502;809;521;[1916];0.3071;511.5;0.0;3;1064.2772725438617;1;0.3071;16.4504;14.8537;15.65
43;43;yet,.;828;504;881;526;[1917];0.3392;515.0;3.5;3;1079.934711014236;1;0.3392;16.7562;15.8541;16.31
44;44;If;904;503;930;521;[];0.0;512.0;3.0;3;1107.3121124838297;0;;;;
45;45;you;948;507;989;526;[1918];0.3074;516.5;4.5;3;1117.8602578378934;1;0.3074;16.9542;15.3031;16.13
46;46;are;1009;507;1050;521;[];0.0;514.0;2.5;3;1146.0622227668973;0;;;;
47;47;concerned;1069;502;1200;521;[1919];0.2909;511.5;2.5;3;1171.859593318842;1;0.2909;13.6238;11.9609;12.79
48;48;about;27;601;97;620;[];0.0;610.5;99.0;4;1045.8052795685253;0;;;;
49;49;the;117;601;158;620;[1920];0.4044;610.5;0.0;4;1021.4198821118578;1;0.4044;16.3536;16.5934;16.47
50;50;condition,,;177;601;319;623;[1921];0.291;612.0;1.5;4;969.6998745041692;1;0.291;15.9231;16.271;16.1
51;51;consider;342;601;458;620;[1922];0.2423;610.5;1.5;4;950.6208579520026;1;0.2423;15.9447;15.6003;15.77
52;52;speaking;477;601;593;625;[];0.0;613.0;2.5;4;942.0169599999999;0;;;;
53;53;to;612;603;638;620;[1923];0.2263;611.5;1.5;4;949.6974016882438;1;0.2263;15.742;14.9877;15.36
54;54;a;657;606;668;620;[];0.0;613.0;1.5;4;954.1317365927;0;;;;
55;55;medical;685;601;787;620;[];0.0;610.5;2.5;4;957.9479657963691;0;;;;
56;56;professional;807;601;982;625;[1924];0.2427;613.0;2.5;4;978.9345847263755;1;0.2427;15.8164;14.7433;15.28
57;57;in;1002;601;1027;620;[];0.0;610.5;2.5;4;1053.3950003552332;0;;;;
58;58;your;1046;606;1103;625;[1925];0.2589;615.5;5.0;4;1068.9838485091352;1;0.2589;16.2367;14.9349;15.59
59;59;area;1122;606;1178;620;[1926];0.2427;613.0;2.5;4;1111.1946736613713;1;0.2427;14.2613;13.8244;14.04
60;60;for;1197;602;1238;620;[];0.0;611.0;2.0;4;1152.2039588429652;0;;;;
61;61;more;543;705;601;719;[1928];0.1941;712.0;101.0;5;848.0200855483326;1;0.1941;16.3967;9.4388;12.92
62;62;details,.;619;700;732;719;[1927];0.3074;709.5;2.5;5;851.6243481097763;1;0.3074;11.9099;11.7016;11.81
