;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
25;25;of=/path,/,to,/,destination,/,mybackup.img;48;403;585;427;[1786];0.3396;415.0;101.5;3;179.88721174822336;1;0.3396;12.0186;8.8935;10.46
26;26;2,.;603;404;626;422;[];0.0;413.0;2.0;3;148.24181886924234;0;;;;
27;27;Compress;648;404;764;427;[1787];0.2911;415.5;2.5;3;86.11111111111109;1;0.2911;17.451;16.4479;16.95
28;28;the;784;403;825;422;[];0.0;412.5;3.0;3;99.93675630948417;0;;;;
29;29;backup;844;403;930;427;[1788];0.2587;415.0;2.5;3;132.7732358216448;1;0.2587;16.5782;15.9973;16.29
30;30;file;949;403;1005;422;[];0.0;412.5;2.5;3;225.30634092643996;0;;;;
31;31;using;1024;403;1095;427;[1789];0.2747;415.0;2.5;3;293.95781355587417;1;0.2747;17.259;16.7087;16.98
32;32;gzip;1113;403;1170;427;[1790];0.2264;415.0;0.0;3;379.9490799443394;1;0.2264;10.9719;12.4718;11.72
33;33;or;1188;408;1215;422;[];0.0;415.0;0.0;3;454.29260885651786;0;;;;
34;34;zip,:;71;502;123;526;[];0.0;514.0;99.0;4;619.9376000000001;0;;;;
35;35;$;146;502;158;523;[];0.0;512.5;1.5;4;584.9376000000001;0;;;;
36;36;gzip;175;502;233;526;[1791];0.3397;514.0;1.5;4;509.9376000000001;1;0.3397;15.027;13.9512;14.49
37;37;/path,/,to,/,destination,/,mybackup.img;252;502;743;526;[1815, 1816, 1817];0.6149;514.0;0.0;4;0.0;3;0.205;16.5431;15.2235;15.88
38;38;This;760;502;817;521;[];0.0;511.5;2.5;4;17.06239999999991;0;;;;
39;39;will;834;502;891;521;[1792];0.4534;511.5;0.0;4;91.06239999999991;1;0.4534;16.0447;14.8851;15.46
40;40;create;911;504;997;521;[1793];0.2745;512.5;1.0;4;168.0623999999999;1;0.2745;16.2818;15.4797;15.88
41;41;a;1016;507;1027;521;[];0.0;514.0;1.5;4;273.0623999999999;0;;;;
42;42;compressed;1046;502;1192;526;[1794];0.3396;514.0;0.0;4;303.0623999999999;1;0.3396;14.2267;12.0482;13.14
43;43;archive;41;601;142;620;[1795];0.4209;610.5;96.5;5;607.3305985078338;1;0.4209;18.1004;17.4701;17.79
44;44;file;162;601;217;620;[];0.0;610.5;0.0;5;533.2305466530247;0;;;;
45;45;called;236;601;322;620;[1796, 1797];0.663;610.5;0.0;5;430.0150228583689;2;0.3315;17.1232;17.0131;17.07
46;46;mybackup.img.gz,.;340;601;573;625;[1798];0.2264;613.0;2.5;5;191.31974462632832;1;0.2264;15.6356;15.8962;15.77
47;47;Alternatively,,;594;601;798;625;[1799];0.3074;613.0;0.0;5;87.88888888888891;1;0.3074;16.3537;15.8143;16.08
48;48;you;821;606;862;625;[];0.0;615.5;2.5;5;121.33459511933246;0;;;;
49;49;can;881;606;922;620;[1800];0.3237;613.0;2.5;5;166.4018388503334;1;0.3237;16.3743;15.8632;16.12
50;50;use;941;606;982;620;[];0.0;613.0;0.0;5;218.76256529116748;0;;;;
51;51;the;1001;601;1042;620;[1801];0.2909;610.5;2.5;5;272.61815618898794;1;0.2909;17.8369;16.6007;17.22
52;52;zip;1061;601;1103;625;[1802];0.3069;613.0;2.5;5;329.98204054748703;1;0.3069;14.5641;14.1911;14.38
53;53;command;1121;601;1222;620;[];0.0;610.5;2.5;5;388.14383298447933;0;;;;
54;54;to;49;702;75;719;[];0.0;710.5;100.0;6;694.1322999540067;0;;;;
55;55;compress;94;705;209;724;[1803];0.323;714.5;4.0;6;567.3717532383617;1;0.323;17.8796;17.6584;17.77
56;56;the;229;700;270;719;[];0.0;709.5;5.0;6;508.5247587717667;0;;;;
57;57;backup;289;700;375;724;[1804];0.3721;712.0;2.5;6;412.6809109758816;1;0.3721;16.4672;17.0131;16.74
58;58;file,:;394;700;461;719;[];0.0;709.5;2.5;6;338.2547369718324;0;;;;
59;59;$;483;700;495;721;[1805];0.2588;710.5;1.0;6;310.48431568097527;1;0.2588;16.9915;16.3849;16.69
60;60;zip;513;700;555;724;[];0.0;712.0;1.5;6;265.0433894363025;0;;;;
61;61;/path,/,to,/,destination,/,mybackup.img;574;700;1065;724;[1806, 1808];0.3237;712.0;0.0;6;186.8888888888889;2;0.1619;16.919;16.0041;16.46
62;62;This;1082;700;1139;719;[1807];0.7925;709.5;2.5;6;387.1572908830252;1;0.7925;17.7236;17.3344;17.53
63;63;will;1157;700;1214;719;[];0.0;709.5;0.0;6;454.2852934928484;0;;;;
64;64;create;244;801;330;818;[];0.0;809.5;100.0;7;503.3860087839541;0;;;;
65;65;a;349;804;360;818;[1809];0.2909;811.0;1.5;7;480.8924528132797;1;0.2909;16.7016;17.3674;17.03
66;66;compressed;379;799;525;823;[1810];0.2422;811.0;0.0;7;359.4847066063917;1;0.2422;16.751;17.4204;17.09
67;67;archive;544;799;645;818;[1811];0.2911;808.5;2.5;7;302.1989912026238;1;0.2911;17.7717;17.5682;17.67
68;68;file;665;799;720;818;[];0.0;808.5;0.0;7;286.8075840766479;0;;;;
69;69;called;739;799;825;818;[1812];0.2588;808.5;0.0;7;285.8888888888889;1;0.2588;17.2055;17.4632;17.33
70;70;mybackup.zip,.;843;799;1031;823;[1813, 1814];0.9378;811.0;2.5;7;302.8942731117303;2;0.4689;17.56;15.886;16.72
