;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
15;15;played;1144;304;1230;328;[];0.0;316.0;0.0;1;598.3131337493116;0;;;;
16;16;on;26;408;52;422;[];0.0;415.0;99.0;2;690.7166040692243;0;;;;
17;17;January;71;404;173;427;[];0.0;415.5;0.5;2;580.2203966915689;0;;;;
18;18;25,,;191;404;228;426;[3361];0.291;415.0;0.5;2;533.2429377468787;1;0.291;16.7351;17.1363;16.94
19;19;1987,,;251;404;318;426;[3362];0.2588;415.0;0.0;2;459.2224718553324;1;0.2588;15.0104;15.7924;15.4
20;20;between;341;403;442;422;[3363];0.2752;412.5;2.5;2;372.1166955901356;1;0.2752;15.9937;15.6496;15.82
21;21;the;461;403;502;422;[];0.0;412.5;0.0;2;336.71303380909035;0;;;;
22;22;AFC;519;404;563;422;[3364];0.3884;413.0;0.5;2;308.6150455452903;1;0.3884;16.1102;15.2408;15.68
23;23;champion;581;403;697;427;[];0.0;415.0;2.0;2;280.11296000000004;0;;;;
24;24;Denver;716;404;802;422;[3365, 3366];0.679;413.0;2.0;2;287.2378246974476;2;0.3395;15.4116;15.1238;15.27
25;25;Broncos;821;404;922;422;[3367];0.1616;413.0;0.0;2;317.57522563468586;1;0.1616;15.1538;8.1202;11.64
26;26;and;941;403;982;422;[];0.0;412.5;0.5;2;385.77673327576616;0;;;;
27;27;the;1001;403;1042;422;[];0.0;412.5;0.0;2;428.4956475122258;0;;;;
28;28;NFC;1061;404;1103;422;[];0.0;413.0;0.5;2;474.9666850810924;0;;;;
29;29;champion;1121;403;1237;427;[3368];0.5339;415.0;2.0;2;521.4902245842405;1;0.5339;17.003;15.9021;16.45
30;30;New;33;503;76;521;[];0.0;512.0;97.0;3;633.1003031565548;0;;;;
31;31;York;92;502;150;521;[];0.0;511.5;0.5;3;562.7906241728994;0;;;;
32;32;Giants,.;168;502;266;521;[];0.0;511.5;0.0;3;454.9373164040532;0;;;;
33;33;The;287;502;330;521;[];0.0;511.5;0.0;3;397.40128668251896;0;;;;
34;34;New;348;503;391;521;[];0.0;512.0;0.5;3;344.6902404433894;0;;;;
35;35;York;407;502;465;521;[];0.0;511.5;0.5;3;285.21685549231063;0;;;;
36;36;Giants;483;502;569;521;[];0.0;511.5;0.0;3;217.27945935343638;0;;;;
37;37;won;587;507;629;521;[];0.0;514.0;2.5;3;193.27492195554396;0;;;;
38;38;the;649;502;690;521;[];0.0;511.5;2.5;3;186.11296000000004;0;;;;
39;39;game;708;506;765;526;[];0.0;516.0;4.5;3;183.09586193281817;0;;;;
40;40;with;782;502;839;521;[];0.0;511.5;4.5;3;211.69203352257168;0;;;;
41;41;a;859;507;870;521;[3369];0.1941;514.0;2.5;3;257.44329755680496;1;0.1941;15.753;15.9825;15.87
42;42;score;889;507;960;521;[];0.0;514.0;0.0;3;279.01517424133334;0;;;;
43;43;of;978;503;1005;521;[];0.0;512.0;2.0;3;350.3883106739174;0;;;;
44;44;39,-,20,,;1024;503;1106;524;[];0.0;513.5;1.5;3;388.7063952354291;0;;;;
45;45;earning;1128;502;1230;526;[];0.0;514.0;0.5;3;482.1803797925851;0;;;;
46;46;their;64;601;135;620;[];0.0;610.5;96.5;4;553.0304806942576;0;;;;
47;47;first;154;601;224;620;[3370];0.356;610.5;0.0;4;465.3527837855078;1;0.356;15.8443;16.3071;16.08
48;48;Super;243;602;315;625;[];0.0;613.5;3.0;4;375.2213732943815;0;;;;
49;49;Bowl;334;601;389;620;[3371];0.2588;610.5;3.0;4;304.83848408119604;1;0.2588;15.4183;15.6184;15.52
50;50;championship,.;409;601;596;625;[3372];0.2422;613.0;2.5;4;118.27528134365863;1;0.2422;16.8031;15.9658;16.38
51;51;The;617;601;660;620;[];0.0;610.5;2.5;4;89.63812011037272;0;;;;
52;52;game;678;605;735;625;[];0.0;615.0;4.5;4;82.11296000000004;0;;;;
53;53;was;752;606;794;620;[3373];0.2913;613.0;2.0;4;112.30198117985991;1;0.2913;16.8067;15.9532;16.38
54;54;played;814;601;900;625;[3374];0.259;613.0;0.0;4;156.19837315709026;1;0.259;18.4916;17.0151;17.75
55;55;at;919;603;944;620;[3376];0.2104;611.5;1.5;4;253.3229507504632;1;0.2104;16.7734;16.8016;16.79
56;56;the;964;601;1005;620;[];0.0;610.5;1.0;4;295.98334645199486;0;;;;
57;57;Rose;1023;602;1080;620;[3375];0.291;611.0;0.5;4;352.7977128283595;1;0.291;18.4079;17.8847;18.15
58;58;Bowl;1099;601;1154;620;[];0.0;610.5;0.5;4;426.8571346210833;0;;;;
59;59;in;1174;601;1199;620;[];0.0;610.5;0.0;4;500.51279042290383;0;;;;
60;60;Pasadena,,;484;700;611;723;[3377];0.3394;711.5;101.0;5;70.12639999999999;1;0.3394;17.8854;17.1351;17.51
61;61;California,.;633;700;791;719;[3378];0.1941;709.5;2.0;5;0.0;1;0.1941;17.3231;9.2161;13.27
