;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
19;19;a;476;210;487;224;[];0.0;217.0;0.0;2;754.9597810442153;0;;;;
20;20;web;504;205;548;224;[];0.0;214.5;2.5;2;731.6330319185497;0;;;;
21;21;development;566;205;727;229;[3078];0.2424;217.0;2.5;2;685.3112091556139;1;0.2424;20.3926;19.3556;19.87
22;22;job;746;205;788;229;[];0.0;217.0;0.0;2;681.3619271681752;0;;;;
23;23;interview,:;807;205;948;224;[3079];0.2427;214.5;2.5;2;686.243512897812;1;0.2427;18.0873;17.0296;17.56
24;24;1,.;971;206;993;224;[3080];0.291;215.0;0.5;2;706.7893438601982;1;0.291;18.9118;18.0536;18.48
25;25;What;1014;205;1072;224;[];0.0;214.5;0.5;2;718.3010982828367;0;;;;
26;26;is;1092;205;1117;224;[];0.0;214.5;0.0;2;745.0858359909478;0;;;;
27;27;the;1136;205;1177;224;[];0.0;214.5;0.0;2;763.303159035995;0;;;;
28;28;difference;63;304;209;323;[3081];0.2749;313.5;99.0;3;834.3697804416994;1;0.2749;18.8272;18.4718;18.65
29;29;between;228;304;329;323;[];0.0;313.5;0.0;3;753.8667909613274;0;;;;
30;30;;348;304;403;323;[3082];0.2588;313.5;0.0;3;709.8066638982264;1;0.2588;19.1127;18.1464;18.63
31;31;and;423;304;464;323;[3083];0.3235;313.5;0.0;3;677.4216726045378;1;0.3235;18.4833;18.3045;18.39
32;32;undefined;483;304;614;323;[3084];0.2747;313.5;0.0;3;616.5045681212181;1;0.2747;17.412;17.4554;17.43
33;33;in;634;304;659;323;[];0.0;313.5;0.0;3;604.322935618308;0;;;;
34;34;JavaScript,?;678;304;839;328;[3085];0.5176;316.0;2.5;3;582.22336;1;0.5176;18.1451;18.5325;18.34
35;35;2,.;858;305;880;323;[];0.0;314.0;2.0;3;589.9121732210054;0;;;;
36;36;How;903;305;946;323;[];0.0;314.0;0.0;3;595.8898389084425;0;;;;
37;37;do;963;304;989;323;[3086];0.3071;313.5;0.5;3;608.9628922309877;1;0.3071;15.2035;17.3138;16.26
38;38;you;1008;309;1049;328;[];0.0;318.5;5.0;3;617.6786369256505;0;;;;
39;39;implement;1069;304;1199;328;[];0.0;316.0;2.5;3;640.6336869961877;0;;;;
40;40;inheritance;86;403;247;422;[3088, 3095, 3098];0.9705;412.5;96.5;4;738.9853885120663;3;0.3235;16.4401;16.929;16.68
41;41;in;266;403;291;422;[];0.0;412.5;0.0;4;706.5537587716377;0;;;;
42;42;JavaScript,?;311;403;471;427;[3089, 3096, 3099, 3100];1.2129;415.0;2.5;4;585.5717654005609;4;0.3032;15.7637;15.601;15.68
43;43;3,.;491;404;513;422;[];0.0;413.0;2.0;4;567.2153901599723;0;;;;
44;44;What;534;403;591;422;[];0.0;412.5;0.5;4;531.764735606198;0;;;;
45;45;are;611;408;652;422;[3090, 3101];0.6306;415.0;2.5;4;510.67049692960484;2;0.3153;16.632;15.3025;15.97
46;46;the;671;403;712;422;[];0.0;412.5;2.5;4;496.4025185616302;0;;;;
47;47;differences;730;403;891;422;[3091, 3094, 3102];0.6152;412.5;0.0;4;488.22335999999996;3;0.2051;15.3;14.911;15.11
48;48;between;911;403;1011;422;[3087, 3092, 3103];0.7441;412.5;0.0;4;500.299532314722;3;0.248;14.6258;16.1072;15.37
49;49;=,=;1030;410;1057;418;[3093];0.1128;414.0;1.5;4;542.5735881097877;1;0.1128;17.9089;7.4586;12.68
50;50;and;1076;403;1117;422;[3097];0.3398;412.5;1.5;4;559.9822836789834;1;0.3398;17.1697;16.6596;16.91
51;51;=,=,=;1135;410;1177;418;[];0.0;414.0;1.5;4;594.4287430082176;0;;;;
52;52;operators;34;504;165;526;[3105];0.2749;515.0;101.0;5;743.6843663506243;1;0.2749;16.1614;16.7766;16.47
53;53;in;185;502;210;521;[3106];0.3718;511.5;3.5;5;708.2739571340525;1;0.3718;14.6646;15.0333;14.85
54;54;JavaScript,?;230;502;390;526;[3107];0.2424;514.0;2.5;5;563.1678939306906;1;0.2424;14.8113;15.1005;14.96
55;55;4,.;409;503;432;521;[];0.0;512.0;2.0;5;536.8454928136489;0;;;;
56;56;How;454;503;497;521;[3108];0.2429;512.0;0.0;5;494.3296260131792;1;0.2429;15.981;15.175;15.58
57;57;do;514;502;541;521;[];0.0;511.5;0.5;5;468.48755453515474;0;;;;
58;58;you;559;507;600;526;[];0.0;516.5;5.0;5;433.96652031502333;0;;;;
59;59;handle;620;502;706;521;[3109];0.3562;511.5;5.0;5;400.8255540186149;1;0.3562;16.2149;14.8936;15.55
60;60;errors;724;507;810;521;[];0.0;514.0;2.5;5;389.22335999999996;0;;;;
61;61;in;830;502;855;521;[3110];0.21;511.5;2.5;5;390.24787809074576;1;0.21;15.6649;14.0091;14.84
62;62;your;874;507;931;526;[];0.0;516.5;5.0;5;390.95905457519405;0;;;;
63;63;JavaScript;950;502;1095;526;[3111];0.2588;514.0;2.5;5;411.83538064902774;1;0.2588;15.6926;14.9222;15.31
64;64;code,?;1115;502;1185;521;[];0.0;511.5;2.5;5;499.62601048617313;0;;;;
65;65;5,.;1204;503;1227;521;[];0.0;512.0;0.5;5;559.7385889451696;0;;;;
66;66;What;40;601;98;620;[];0.0;610.5;98.5;6;761.2363051473108;0;;;;
67;67;is;118;601;143;620;[];0.0;610.5;0.0;6;719.8395934333771;0;;;;
68;68;a;162;606;173;620;[];0.0;613.0;2.5;6;692.4915828183975;0;;;;
69;69;closure;192;601;293;620;[];0.0;610.5;2.5;6;585.701972230186;0;;;;
70;70;in;313;601;338;620;[];0.0;610.5;0.0;6;547.0695826623243;0;;;;
71;71;JavaScript;357;601;503;625;[];0.0;613.0;2.5;6;413.0356288195119;0;;;;
72;72;and;522;601;563;620;[];0.0;610.5;2.5;6;375.80150116029284;0;;;;
73;73;how;582;601;625;620;[];0.0;610.5;0.0;6;339.80422168408916;0;;;;
74;74;is;643;601;668;620;[];0.0;610.5;0.0;6;319.55625525770824;0;;;;
75;75;it;688;601;713;620;[3112];0.1946;610.5;0.0;6;303.487278603782;1;0.1946;12.7894;16.9735;14.88
76;76;used,?;732;601;803;620;[];0.0;610.5;0.0;6;290.22335999999996;0;;;;
77;77;6,.;822;602;844;620;[];0.0;611.0;0.5;6;290.9296029528958;0;;;;
78;78;How;867;602;910;620;[];0.0;611.0;0.0;6;297.469934404016;0;;;;
79;79;do;927;601;953;620;[3104];0.2424;610.5;0.5;6;316.1004047361053;1;0.2424;12.3164;7.9182;10.12
80;80;you;972;606;1013;625;[];0.0;615.5;5.0;6;332.17549619791276;0;;;;
81;81;organize;1032;601;1148;625;[];0.0;613.0;2.5;6;366.56740754509195;0;;;;
82;82;your;1167;606;1223;625;[];0.0;615.5;2.5;6;463.42922682361063;0;;;;
83;83;CSS;25;701;68;719;[];0.0;710.0;94.5;7;758.249256507601;0;;;;
84;84;code,?;86;700;157;719;[3113, 3114];0.6636;709.5;0.5;7;672.500611594019;2;0.3318;16.9513;17.3946;17.17
85;85;7,.;176;701;198;719;[];0.0;710.0;0.5;7;633.3003450135881;0;;;;
86;86;How;221;701;264;719;[];0.0;710.0;0.0;7;570.7289561554851;0;;;;
87;87;do;281;700;307;719;[];0.0;709.5;0.5;7;530.4100607966723;0;;;;
88;88;you;326;705;367;724;[3115];0.2749;714.5;5.0;7;472.94682892935185;1;0.2749;17.0098;16.435;16.72
89;89;optimize;386;700;502;724;[3116];0.2585;712.0;2.5;7;352.8791393584064;1;0.2585;17.7161;17.1261;17.42
90;90;website;519;700;622;719;[];0.0;709.5;2.5;7;262.43690402519536;0;;;;
91;91;performance,?;641;701;817;724;[3117, 3118, 3120];0.6797;712.5;3.0;7;186.22335999999996;3;0.2266;14.7388;16.3641;15.55
92;92;8,.;836;701;858;719;[];0.0;710.0;2.5;7;194.26802669077995;0;;;;
93;93;What;879;700;937;719;[];0.0;709.5;0.5;7;206.24101773005674;0;;;;
94;94;are;956;705;997;719;[3119];0.4529;712.0;2.5;7;245.68735049719098;1;0.4529;16.0721;15.3215;15.7
95;95;the;1016;700;1057;719;[];0.0;709.5;2.5;7;287.18178597245605;0;;;;
96;96;differences;1076;700;1237;719;[];0.0;709.5;0.0;7;334.3418642562273;0;;;;
97;97;between;26;799;126;818;[];0.0;808.5;99.0;8;682.0049683941677;0;;;;
98;98;CSS;145;800;187;818;[];0.0;809.0;0.5;8;621.6199798223425;0;;;;
99;99;Grid;205;799;262;818;[3121];0.3074;808.5;0.5;8;547.5630368408094;1;0.3074;13.769;14.0747;13.92
100;100;and;281;799;322;818;[];0.0;808.5;0.0;8;488.524700823131;0;;;;
101;101;Flexbox,?;341;799;456;818;[3122];0.1457;808.5;0.0;8;357.8293572561223;1;0.1457;13.4448;14.7968;14.12
102;102;9,.;475;800;498;818;[];0.0;809.0;0.5;8;317.432861742967;0;;;;
103;103;What;519;799;576;818;[];0.0;808.5;0.5;8;243.85253108042494;0;;;;
104;104;is;596;799;621;818;[];0.0;808.5;0.0;8;202.9097950182041;0;;;;
105;105;responsive;643;799;787;823;[3123];0.2588;811.0;2.5;8;88.46019282326708;1;0.2588;15.6382;16.2007;15.92
106;106;design;805;799;891;823;[3124];0.1938;811.0;0.0;8;87.28423061658728;1;0.1938;17.0446;16.0096;16.53
107;107;and;911;799;952;818;[];0.0;808.5;2.5;8;142.97804346937184;0;;;;
108;108;how;971;799;1013;818;[];0.0;808.5;0.0;8;192.7532747175248;0;;;;
109;109;do;1030;799;1057;818;[3125];0.2588;808.5;0.0;8;246.18572362005392;1;0.2588;17.1988;16.3967;16.8
110;110;you;1075;804;1116;823;[];0.0;813.5;5.0;8;286.84229972988567;0;;;;
111;111;achieve;1136;799;1237;818;[];0.0;808.5;5.0;8;346.7482673559157;0;;;;
112;112;it,?;304;898;344;917;[];0.0;907.5;99.0;9;457.74080000000004;0;;;;
113;113;10,.;364;899;401;917;[3126];0.4854;908.0;0.5;9;400.74080000000004;1;0.4854;16.1912;16.3274;16.26
114;114;Can;423;899;464;917;[];0.0;908.0;0.0;9;337.74080000000004;0;;;;
115;115;you;483;903;524;922;[];0.0;912.5;4.5;9;277.74080000000004;0;;;;
116;116;explain;543;898;644;922;[3127];0.2429;910.0;2.5;9;157.74080000000004;1;0.2429;16.2963;15.6103;15.95
117;117;the;664;898;705;917;[];0.0;907.5;2.5;9;96.74080000000004;0;;;;
118;118;box;724;898;765;917;[3128];0.2424;907.5;0.0;9;36.740800000000036;1;0.2424;17.0641;16.5996;16.83
119;119;model;782;898;854;917;[3129];0.3882;907.5;0.0;9;0.0;1;0.3882;18.0403;18.2708;18.16
120;120;in;874;898;899;917;[];0.0;907.5;0.0;9;72.25919999999996;0;;;;
121;121;CSS,?;918;899;974;917;[];0.0;908.0;0.5;9;116.25919999999996;0;;;;
